,ID  объявления,Адрес квартиры,Широта,Долгота,Расстояние до a1,Расстояние до a2,Расстояние до a3,Расстояние до a4,Расстояние до a5,Расстояние до a6,Расстояние до a7,Расстояние до a8,Расстояние до a9,Расстояние до a10
943,241051654,"Санкт-Петербург, Шпалерная улица, 60Б",59.9489644,30.3636635,3.1050216346937756,5.8448567101344295,6.957159208900065,2.6678681957037558,14.64052739360164,9.954206299839859,11.855738936885038,13.587574269132688,9.154226072616451,2.0547868472282422
944,250770765,"Санкт-Петербург, улица Кораблестроителей, 32к3",,,,,,,,,,,,
945,252352811,"Санкт-Петербург, Мичуринская улица, 6",59.9547293,30.329191949314605,1.0821348019262576,4.055944109059409,7.56164358095312,4.375800902809383,15.442875939131557,10.206837765933523,11.042907821849012,15.16532181743948,7.25774245306869,2.8067004446832917
946,247105167,"Санкт-Петербург, Таврическая улица, 37",59.9472551,30.37856348249143,3.9585272096252564,6.6070608116343434,6.951499582207101,2.0575967981568515,14.456312329894576,9.887201838368998,12.209487413272667,13.022441135300662,9.940030270940115,2.342745614810017
947,246675311,"Санкт-Петербург, Каменноостровский проспект, 64К2",59.9537055,30.3231005,0.7855537343151553,3.955884333496258,7.494556200510915,4.72713766895501,15.38357795540272,10.483565398052004,11.159643107761333,15.271274204504651,7.088340397685687,2.8670622271268464
948,248611856,"Санкт-Петербург, Малая Конюшенная улица, 9",59.9358012,30.3244519,2.4318447070957885,5.770819882892451,5.518250511906333,5.28836156841209,13.407072013066772,12.177810097698949,13.152672991817177,13.66578885876236,8.651168608303935,1.5006634505659806
949,238434001,"Санкт-Петербург, улица Ленсовета, 3",59.8603921,30.328129199047574,10.744818924591526,13.948919730510285,3.129350461936487,11.835638099409886,5.296278642911524,19.96643485153001,21.552789640674302,8.97228107527978,16.269737688528554,8.052646142809746
950,244567971,"Санкт-Петербург, Таврическая улица, 37",59.9472551,30.37856348249143,3.9585272096252564,6.6070608116343434,6.951499582207101,2.0575967981568515,14.456312329894576,9.887201838368998,12.209487413272667,13.022441135300662,9.940030270940115,2.342745614810017
951,248470092,"Санкт-Петербург, Вязовая улица, 10",59.967234250000004,30.274470816896834,2.328031537900904,1.9354243251389325,9.725497252994579,7.463645371596908,17.49580219333035,11.114120380130535,10.096247662572646,18.14199337765961,4.1788259922889,5.781469926883082
952,254064122,"Санкт-Петербург, Невский проспект, 22-24",59.9360478,30.323962,2.3969417129907513,5.735039485911457,5.550713638633369,5.298978359703458,13.439206986369795,12.165936387730628,13.125610080257362,13.704495066257248,8.612811791736847,1.535048248114068
953,253053583,"Санкт-Петербург, Школьная улица, 30",59.986899300000005,30.27954224205635,3.8018715667901115,0.4773477795892213,11.673710911396979,7.771860260788867,19.519603219156632,9.567124987477985,7.927630098772169,19.693093016505753,2.9117640330371715,7.293014502968182
954,229135961,"Санкт-Петербург, Невский проспект, 137",59.92660825,30.37621320242138,4.967377119856823,8.142989084567787,4.731802043330641,3.994875572037032,12.152861387974268,12.15267033277828,14.43169833076897,11.096797402538652,11.322321927872476,1.5718487210060126
955,253843889,"Санкт-Петербург, Кемская улица, 14",59.97340965,30.26308307097274,3.2387600676954,1.6921184900707724,10.615535874561969,8.201487493904143,18.34883841283612,11.176954242428787,9.659432366972611,19.078236551808814,3.2560003202851933,6.716188559093021
956,254645515,"Санкт-Петербург, улица Куйбышева, 26к2",59.9577537,30.3337593,1.3294003126968954,3.962489987703131,7.8733783235766355,4.097213488836852,15.742050060202168,9.786462002842327,10.710949464015235,15.29996263406313,7.2337268371559045,3.0297547021949036
957,238823051,"Санкт-Петербург, набережная Реки Мойки, 40",59.9373016,30.3205058,2.20667265234905,5.534353448230892,5.729286774918639,5.405198956234966,13.613859654030339,12.132932560376963,12.990487782664658,13.93684441203607,8.386184232433262,1.7633208002855503
958,245898656,"Санкт-Петербург, улица Восстания, 8а",59.9350207,30.3598927,3.6631332063608197,6.842486621733845,5.389918334286407,3.7494074973426286,13.094141999260001,11.49179005341109,13.35957101906502,12.383197933143718,10.014331365251781,0.6534260133514009
959,254983508,"Санкт-Петербург, улица Куйбышева, 26к2",59.9577537,30.3337593,1.3294003126968954,3.962489987703131,7.8733783235766355,4.097213488836852,15.742050060202168,9.786462002842327,10.710949464015235,15.29996263406313,7.2337268371559045,3.0297547021949036
960,246873527,"Санкт-Петербург, улица Восстания, 8а",59.9350207,30.3598927,3.6631332063608197,6.842486621733845,5.389918334286407,3.7494074973426286,13.094141999260001,11.49179005341109,13.35957101906502,12.383197933143718,10.014331365251781,0.6534260133514009
961,250084143,"Санкт-Петербург, улица Восстания, 8а",59.9350207,30.3598927,3.6631332063608197,6.842486621733845,5.389918334286407,3.7494074973426286,13.094141999260001,11.49179005341109,13.35957101906502,12.383197933143718,10.014331365251781,0.6534260133514009
962,219405158,"Санкт-Петербург, Кемская улица, 14",59.97340965,30.26308307097274,3.2387600676954,1.6921184900707724,10.615535874561969,8.201487493904143,18.34883841283612,11.176954242428787,9.659432366972611,19.078236551808814,3.2560003202851933,6.716188559093021
963,253439002,"Санкт-Петербург, 2-я Березовая аллея, 13-15",,,,,,,,,,,,
964,250064421,"Санкт-Петербург, Очаковская улица, 6",59.94595820000001,30.385160814781536,4.3522826289385455,6.987481645031865,6.925701005153382,1.8956222808261611,14.330207265575202,9.93963796021432,12.439807896472875,12.728384514198567,10.325378818502454,2.514464305614456
965,249095539,"Санкт-Петербург, Динамовская улица, 2",59.974094550000004,30.259379595725143,3.4516778265097314,1.8026257519829698,10.77416834435373,8.41929439643904,18.48892026792489,11.299284416881772,9.668230878052562,19.27105732759128,3.085993741450115,6.91916495292801
966,250336556,"Санкт-Петербург, Крестовский проспект, 15",59.969514200000006,30.259654024405194,3.174599715887415,2.135938270747516,10.311618669365846,8.317459022865142,18.00335345405935,11.591477127161392,10.133550370613888,18.878160350713852,3.547735811003634,6.570922454239525
967,250662827,"Санкт-Петербург, Барочная улица, 12",59.970763,30.2859832,2.0915364086223867,1.4457387267710884,9.855485764647462,6.889728332842115,17.69024424108903,10.37239586980349,9.544543469569033,18.039127266591052,4.278717342260385,5.626407071272408
968,249969107,"Санкт-Петербург, проспект Динамо, 12",59.968808499999994,30.275124352204607,2.3935857730202703,1.7575287154537436,9.871977856193665,7.451060804332152,17.652033674145763,10.971454688950063,9.917888237446135,18.25227059594661,4.055786825983782,5.876378628130159
