artist,song,chordAbs,chordRel,link,keyTonic,keyScale
Brian Tyler,Triumph of the Spirit,"['E5', 'B5', 'E5', 'Esus4', 'E5', 'A5', 'E', 'E', 'Esus4', 'Amaj7sus2', 'E7/D', 'E5']","['I(no3)', 'V(no3)', 'I(no3)', 'Isus4', 'I(no3)', 'IV(no3)', 'I', 'I', 'Isus4', 'IV7sus2', 'I42', 'I(no3)']",/theorytab/view/brian-tyler/triumph-of-the-spirit,E,major
Bright Eyes,First Day of My Life,"['E', 'G#', 'C#m', 'A(add9)', 'B', 'E', 'E', 'G#', 'C#m', 'F#m7', 'B']","['I', 'V', 'vi', 'IV(add9)', 'V', 'I', 'I', 'V', 'vi', 'ii7', 'V']",/theorytab/view/bright-eyes/first-day-of-my-life,E,major
Britney Spears,3,"['Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Eb', 'Bbm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Eb', 'Bbm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Eb', 'Bbm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Eb', 'Bbm', 'Db(add9)', 'Ebsus4', 'Fm', 'Db(add9)', 'Ebsus4', 'Fm', 'Db(add9)', 'Ebsus4', 'Fm', 'Db(add9)', 'Ebsus4', 'Fm', 'Db(add9)', 'Ebsus4', 'Fm', 'Db(add9)', 'Ebsus4', 'Fm', 'Db(add9)', 'Ebsus4', 'Fm', 'Db(add9)', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'Eb', 'Bbm', 'F', 'F', 'F', 'F', 'F', 'F', 'Eb', 'Bbm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'C7sus4', 'C7sus4', 'C7sus4', 'C7sus4', 'C7sus4', 'C7sus4']","['i', 'i', 'i', 'i', 'i', 'i', 'VII', 'iv', 'i', 'i', 'i', 'i', 'i', 'i', 'VII', 'iv', 'i', 'i', 'i', 'i', 'i', 'i', 'VII', 'iv', 'i', 'i', 'i', 'i', 'i', 'i', 'VII', 'iv', 'VI(add9)', 'VIIsus4', 'i', 'VI(add9)', 'VIIsus4', 'i', 'VI(add9)', 'VIIsus4', 'i', 'VI(add9)', 'VIIsus4', 'i', 'VI(add9)', 'VIIsus4', 'i', 'VI(add9)', 'VIIsus4', 'i', 'VI(add9)', 'VIIsus4', 'i', 'VI(add9)', 'V', 'V', 'I', 'I', 'I', 'I', 'I', 'I', 'VII', 'iv', 'I', 'I', 'I', 'I', 'I', 'I', 'VII', 'iv', 'VI', 'VII', 'i', 'VI', 'VII', 'i', 'VI', 'VII', 'i', 'VI', 'v7sus4', 'v7sus4', 'v7sus4', 'v7sus4', 'v7sus4', 'v7sus4']",/theorytab/view/britney-spears/3,F,minor
Britney Spears,Alien -- leaked outtake,"['Ebm', 'Bbm', 'Bbm', 'Bbm', 'Db', 'Ab', 'Ab', 'Ab', 'Ebm', 'Bbm', 'Bbm', 'Bbm', 'Db', 'Ab', 'Ab', 'Ab', 'Ebm', 'Bbm', 'Bbm', 'Bbm', 'Db', 'Ab', 'Ab', 'Ab', 'Ebm', 'Bbm', 'Bbm', 'Bbm', 'Db', 'Ab', 'Ab', 'Ab']","['i', 'v', 'v', 'v', 'VII', 'IV', 'IV', 'IV', 'i', 'v', 'v', 'v', 'VII', 'IV', 'IV', 'IV', 'i', 'v', 'v', 'v', 'VII', 'IV', 'IV', 'IV', 'i', 'v', 'v', 'v', 'VII', 'IV', 'IV', 'IV']",/theorytab/view/britney-spears/alien----leaked-outtake,Eb,dorian
Britney Spears,Baby One More Time,"['Cm', 'G/B', 'G', 'Eb', 'Fm', 'Gsus4', 'G', 'Cm', 'G/B', 'Ab', 'Bb', 'Eb', 'Fm', 'G', 'Bb', 'Cm', 'Cm', 'Cm', 'G7', 'Eb', 'Fm', 'Gsus4', 'G', 'Ab', 'Bb', 'Fm7', 'Abmaj7', 'Bb', 'Cm', 'G7', 'Eb', 'Fm', 'Gsus4', 'G', 'Ab', 'Bb', 'Abmaj7', 'Fm7', 'Eb', 'Fm', 'Bb', 'G7', 'Cm', 'G7/B', 'G7', 'Eb', 'Fm', 'G', 'Bb', 'Cm', 'Cm', 'Cm', 'G/B', 'G', 'Bb/D', 'Eb', 'Fm', 'G', 'Bb', 'Cm', 'Cm', 'Cm', 'G/B', 'G', 'Bb/D', 'Eb', 'Fm', 'G', 'Bb', 'Cm', 'Cm']","['i', 'V6', 'V', 'III', 'iv', 'Vsus4', 'V', 'i', 'V6', 'VI', 'VII', 'III', 'iv', 'V', 'VII', 'i', 'i', 'i', 'V7', 'III', 'iv', 'Vsus4', 'V', 'VI', 'VII', 'iv7', 'VI7', 'VII', 'i', 'V7', 'III', 'iv', 'Vsus4', 'V', 'VI', 'VII', 'VI7', 'iv7', 'III', 'iv', 'VII', 'V7', 'i', 'V65', 'V7', 'III', 'iv', 'V', 'VII', 'i', 'i', 'i', 'V6', 'V', 'VII6', 'III', 'iv', 'V', 'VII', 'i', 'i', 'i', 'V6', 'V', 'VII6', 'III', 'iv', 'V', 'VII', 'i', 'i']",/theorytab/view/britney-spears/baby-one-more-time,C,minor
Britney Spears,Blur,"['E', 'D', 'G', 'C', 'E', 'D', 'G', 'C', 'E', 'D', 'G', 'C', 'E', 'D', 'G', 'C']","['IV', 'VII', 'III', 'VI', 'IV', 'VII', 'III', 'VI', 'IV', 'VII', 'III', 'VI', 'IV', 'VII', 'III', 'VI']",/theorytab/view/britney-spears/blur,E,minor
Britney Spears,Born to make you happy,"['Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'F#7', 'Bm', 'Em', 'G', 'F#7', 'Bm', 'G', 'D', 'A', 'F#7', 'Gmaj7', 'Em', 'A', 'Bm', 'Em', 'G', 'F#7', 'Bm', 'Em', 'G', 'F#', 'Bm', 'Em', 'G', 'F#', 'Bm', 'Em', 'G', 'F#', 'Bm', 'Em', 'G', 'F#']","['i', 'VI', 'III', 'VII', 'i', 'VI', 'III', 'VII', 'i', 'VI', 'III', 'VII', 'i', 'VI', 'III', 'VII', 'V7', 'i', 'iv', 'VI', 'V7', 'i', 'VI', 'III', 'VII', 'V7', 'VI7', 'iv', 'VII', 'i', 'iv', 'VI', 'V7', 'i', 'iv', 'VI', 'V', 'i', 'iv', 'VI', 'V', 'i', 'iv', 'VI', 'V', 'i', 'iv', 'VI', 'V']",/theorytab/view/britney-spears/born-to-make-you-happy,B,minor
Britney Spears,Break The Ice,"['Fm', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm', 'Fm/C', 'Fm/Ab', 'Gm11(b5b9)', 'Fm/Ab', 'Fm', 'Fm', 'Fsus4', 'Fm', 'Ab', 'Ab', 'Absus2', 'Ab', 'Eb', 'Eb6', 'Eb', 'Eb6', 'Bbm', 'Bbm', 'Bbsus2', 'Bbm', 'Bbsus2', 'Fm', 'Fm', 'Fsus4', 'Fm', 'Ab', 'Ab', 'Absus2', 'Ab', 'Eb', 'Eb6', 'Eb', 'Eb6', 'Bbm', 'Bbm', 'Bbsus2', 'Bbm', 'Bbsus2']","['i', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i', 'i64', 'i6', 'iiø11', 'i6', 'i', 'i', 'isus4', 'i', 'III', 'III', 'IIIsus2', 'III', 'VII', 'v65', 'VII', 'v65', 'iv', 'iv', 'ivsus2', 'iv', 'ivsus2', 'i', 'i', 'isus4', 'i', 'III', 'III', 'IIIsus2', 'III', 'VII', 'v65', 'VII', 'v65', 'iv', 'iv', 'ivsus2', 'iv', 'ivsus2']",/theorytab/view/britney-spears/break-the-ice,F,minor
Britney Spears,Circus,"['F#m', 'C#m/E', 'Dmaj7', 'A', 'E/G#', 'F#m', 'C#m/E', 'Dmaj7', 'A', 'E/G#']","['i', 'v6', 'VI7', 'III', 'VII6', 'i', 'v6', 'VI7', 'III', 'VII6']",/theorytab/view/britney-spears/circus,F#,minor
Britney Spears,Criminal,"['Am', 'Em', 'Dsus4', 'D', 'Am', 'F', 'Am', 'G', 'Am', 'F', 'Am', 'G', 'G', 'F', 'Am', 'G', 'Am', 'F', 'Am', 'G', 'G', 'Am', 'Em', 'Dsus4', 'Dm', 'Am', 'Am', 'Em', 'Dsus4', 'D', 'Am', 'Am', 'Em', 'Dsus4', 'D', 'Am', 'Am', 'Em', 'Dsus4', 'D', 'Am', 'Am', 'Em', 'Dsus4', 'D', 'Am']","['i', 'v', 'IVsus4', 'IV', 'i', 'VI', 'i', 'VII', 'i', 'VI', 'i', 'VII', 'VII', 'VI', 'i', 'VII', 'i', 'VI', 'i', 'VII', 'VII', 'i', 'v', 'ivsus4', 'iv', 'i', 'i', 'v', 'IVsus4', 'IV', 'i', 'i', 'v', 'IVsus4', 'IV', 'i', 'i', 'v', 'IVsus4', 'IV', 'i', 'i', 'v', 'IVsus4', 'IV', 'i']",/theorytab/view/britney-spears/criminal,A,dorian
Britney Spears,Do You Wanna Come Over,"['B', 'Cmaj7(#9#11)', 'B', 'BmM7(b5)', 'C/B', 'B', 'BmM7(b5)', 'C/B', 'C', 'B', 'Cmaj7(#9#11)', 'B', 'BmM7(b5)', 'C/B', 'B', 'BmM7(b5)', 'C/B', 'C', 'B', 'Cmaj7(#9#11)', 'G', 'A', 'B', 'G', 'A', 'B', 'B', 'BmM7(b5)', 'C/B', 'B', 'BmM7(b5)', 'C/B', 'C', 'B', 'BmM7(b5)', 'C/B', 'B', 'BmM7(b5)', 'C/B', 'C', 'Em7', 'F#m7', 'G', 'Em7', 'F#m7', 'Gmaj7']","['I', 'bII#11', 'I', 'io#7(b5)', 'bII42', 'I', 'io#7(b5)', 'bII42', 'bII', 'I', 'bII#11', 'I', 'io#7(b5)', 'bII42', 'I', 'io#7(b5)', 'bII42', 'bII', 'I', 'bII#11', 'bVI', 'VII', 'I', 'bVI', 'VII', 'I', 'I', 'io#7(b5)', 'bII42', 'I', 'io#7(b5)', 'bII42', 'bII', 'I', 'io#7(b5)', 'bII42', 'I', 'io#7(b5)', 'bII42', 'bII', 'iv7', 'v7', 'VI', 'iv7', 'v7', 'VI7']",/theorytab/view/britney-spears/do-you-wanna-come-over,B,mixolydian
Britney Spears,Everytime,"['Eb(add9)', 'Bb(add9)', 'Cm(add9)', 'Gm7', 'Ab(add9)', 'Fm7', 'Fm/Ab']","['I(add9)', 'V(add9)', 'vi(add9)', 'iii7', 'IV(add9)', 'ii7', 'ii6']",/theorytab/view/britney-spears/everytime,Eb,major
Britney Spears,From The Bottom Of My Broken Heart,"['G', 'D/F#', 'Em7', 'G/D', 'Cmaj7', 'Bm7', 'Am7', 'Bm7', 'C', 'Am7/E', 'Em', 'Emaj7sus2', 'Em7', 'A9', 'Am7', 'Bm7', 'C', 'Am7', 'Em7', 'D/F#', 'G', 'Am7', 'C', 'D', 'G', 'Am7', 'Em7', 'D/F#', 'G', 'Am7', 'C', 'D', 'G']","['I', 'V6', 'vi7', 'I64', 'IV7', 'iii7', 'ii7', 'iii7', 'IV', 'ii43', 'vi', 'IV7sus2', 'vi7', 'V9', 'ii7', 'iii7', 'IV', 'ii7', 'vi7', 'V6', 'I', 'ii7', 'IV', 'V', 'I', 'ii7', 'vi7', 'V6', 'I', 'ii7', 'IV', 'V', 'I']",/theorytab/view/britney-spears/from-the-bottom-of-my-broken-heart,G,major
Britney Spears,Gasoline,"['Bm', 'Bm', 'Bm', 'Bm', 'D', 'D', 'C#', 'C#', 'C#', 'C#', 'C', 'C', 'Bm', 'Bm', 'Bm', 'Bm', 'D', 'D', 'C#', 'C#', 'C#', 'C#', 'C', 'C', 'Bm', 'Bm', 'Bm', 'Bm', 'D', 'D', 'C#', 'C#', 'C#', 'C#', 'C', 'C', 'Bm', 'Bm', 'Bm', 'Bm', 'D', 'D', 'C#', 'C#', 'C#', 'C#', 'C', 'C']","['i', 'i', 'i', 'i', 'III', 'III', 'V', 'V', 'V', 'V', 'IV', 'IV', 'i', 'i', 'i', 'i', 'III', 'III', 'V', 'V', 'V', 'V', 'IV', 'IV', 'i', 'i', 'i', 'i', 'III', 'III', 'V', 'V', 'V', 'V', 'IV', 'IV', 'i', 'i', 'i', 'i', 'III', 'III', 'V', 'V', 'V', 'V', 'IV', 'IV']",/theorytab/view/britney-spears/gasoline,B,minor
Britney Spears,Gimme More,"['F#m', 'A', 'E/G#', 'E', 'D', 'D', 'D', 'E', 'F#m', 'A', 'E/G#', 'E', 'D', 'D', 'D', 'E', 'F#m', 'F#m', 'F#m', 'F#m/A', 'F#m/A', 'E/G#', 'E/G#', 'E/G#', 'D', 'D', 'F#m', 'F#m', 'F#m', 'F#m/A', 'F#m/A', 'E/G#', 'E/G#', 'E/G#', 'D', 'D', 'F#m', 'F#m', 'F#m', 'F#m/A', 'F#m/A', 'E/G#', 'E/G#', 'E/G#', 'D', 'D', 'F#m', 'F#m', 'F#m', 'F#m/A', 'F#m/A', 'E/G#', 'E/G#', 'E/G#', 'D', 'D', 'F#m', 'F#m', 'F#m', 'F#m/A', 'F#m/A', 'E/G#', 'E/G#', 'E/G#', 'D', 'D', 'F#m', 'F#m', 'F#m', 'F#m/A', 'F#m/A', 'E/G#', 'E/G#', 'E/G#', 'D', 'D', 'F#m', 'F#m', 'F#m', 'F#m/A', 'F#m/A', 'E/G#', 'E/G#', 'E/G#', 'D', 'D', 'F#m', 'F#m', 'F#m', 'F#m/A', 'F#m/A', 'E/G#', 'E/G#', 'E/G#', 'D', 'D']","['i', 'III', 'VII6', 'VII', 'VI', 'VI', 'VI', 'VII', 'i', 'III', 'VII6', 'VII', 'VI', 'VI', 'VI', 'VII', 'i', 'i', 'i', 'i6', 'i6', 'VII6', 'VII6', 'VII6', 'VI', 'VI', 'i', 'i', 'i', 'i6', 'i6', 'VII6', 'VII6', 'VII6', 'VI', 'VI', 'i', 'i', 'i', 'i6', 'i6', 'VII6', 'VII6', 'VII6', 'VI', 'VI', 'i', 'i', 'i', 'i6', 'i6', 'VII6', 'VII6', 'VII6', 'VI', 'VI', 'i', 'i', 'i', 'i6', 'i6', 'VII6', 'VII6', 'VII6', 'VI', 'VI', 'i', 'i', 'i', 'i6', 'i6', 'VII6', 'VII6', 'VII6', 'VI', 'VI', 'i', 'i', 'i', 'i6', 'i6', 'VII6', 'VII6', 'VII6', 'VI', 'VI', 'i', 'i', 'i', 'i6', 'i6', 'VII6', 'VII6', 'VII6', 'VI', 'VI']",/theorytab/view/britney-spears/gimme-more,F#,minor
Britney Spears,Hold It Against Me,"['C#m', 'A', 'B', 'G#m', 'C#m', 'A', 'B', 'G#m', 'C#m', 'A', 'B', 'G#m', 'C#m', 'A', 'B', 'G#m', 'C#m', 'C#m', 'C#m', 'C#m/E', 'C#m', 'C#m', 'C#m', 'F#m', 'C#m', 'C#m', 'C#m', 'C#m/E', 'F#m', 'C#m/E', 'F#m', 'C#m/E', 'C#m', 'C#m', 'C#m', 'C#m/E', 'C#m', 'C#m', 'C#m', 'F#m', 'C#m', 'C#m', 'C#m', 'C#m/E', 'F#m', 'C#m/E', 'F#m', 'C#m/E']","['i', 'VI', 'VII', 'v', 'i', 'VI', 'VII', 'v', 'i', 'VI', 'VII', 'v', 'i', 'VI', 'VII', 'v', 'i', 'i', 'i', 'i6', 'i', 'i', 'i', 'iv', 'i', 'i', 'i', 'i6', 'iv', 'i6', 'iv', 'i6', 'i', 'i', 'i', 'i6', 'i', 'i', 'i', 'iv', 'i', 'i', 'i', 'i6', 'iv', 'i6', 'iv', 'i6']",/theorytab/view/britney-spears/hold-it-against-me,C#,minor
Britney Spears,Hot As Ice,"['Em', 'Em/D', 'Em', 'Em/D', 'Cmaj7', 'A7sus2', 'Em/B', 'Cmaj7', 'Em/B', 'Cmaj7', 'Em/B', 'Cmaj7', 'Em/B', 'A7sus2', 'D', 'B/D#', 'Em', 'Em', 'Em/D', 'Em', 'Em/D', 'Cmaj7', 'A7sus2', 'Em/B', 'Cmaj7', 'Em/B', 'Cmaj7', 'Em/B', 'Cmaj7', 'Em/B', 'A7sus2', 'D', 'B/D#', 'Em', 'Em', 'Em/D', 'Em', 'Em/D', 'Cmaj7', 'A7sus2', 'Em/B', 'Cmaj7', 'Em/B', 'Cmaj7', 'Em/B', 'Cmaj7', 'Em/B', 'A7sus2', 'D', 'B/D#', 'Em', 'Em', 'Em/D', 'Em', 'Em/D', 'Cmaj7', 'A7sus2', 'Em/B', 'Cmaj7', 'Em/B', 'Cmaj7', 'Em/B', 'Cmaj7', 'Em/B', 'A7sus2', 'D', 'B/D#', 'Em', 'Em', 'Em/D', 'Em', 'Em/D', 'Cmaj7', 'A7sus2', 'Em/B', 'Cmaj7', 'Em/B', 'Cmaj7', 'Em/B', 'Cmaj7', 'Em/B', 'A7sus2', 'D', 'B/D#', 'Em']","['i', 'i42', 'i', 'i42', 'VI7', 'iv7sus2', 'i64', 'VI7', 'i64', 'VI7', 'i64', 'VI7', 'i64', 'iv7sus2', 'VII', 'V6', 'i', 'i', 'i42', 'i', 'i42', 'VI7', 'iv7sus2', 'i64', 'VI7', 'i64', 'VI7', 'i64', 'VI7', 'i64', 'iv7sus2', 'VII', 'V6', 'i', 'i', 'i42', 'i', 'i42', 'VI7', 'iv7sus2', 'i64', 'VI7', 'i64', 'VI7', 'i64', 'VI7', 'i64', 'iv7sus2', 'VII', 'V6', 'i', 'i', 'i42', 'i', 'i42', 'VI7', 'iv7sus2', 'i64', 'VI7', 'i64', 'VI7', 'i64', 'VI7', 'i64', 'iv7sus2', 'VII', 'V6', 'i', 'i', 'i42', 'i', 'i42', 'VI7', 'iv7sus2', 'i64', 'VI7', 'i64', 'VI7', 'i64', 'VI7', 'i64', 'iv7sus2', 'VII', 'V6', 'i']",/theorytab/view/britney-spears/hot-as-ice,E,minor
Britney Spears,I Wanna Go,"['Dm', 'Dm', 'Dm', 'Dm', 'F', 'F', 'F', 'Dm', 'Dm', 'Dm', 'Dm', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Dm', 'Dm', 'Dm', 'Dm', 'F', 'F', 'F', 'Dm', 'Dm', 'Dm', 'Dm', 'F', 'F', 'F', 'Dm', 'Dm', 'Dm', 'Dm', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Bb', 'Dm', 'F', 'Am', 'Bb', 'Dm', 'F', 'Am', 'C']","['i', 'i', 'i', 'i', 'III', 'III', 'III', 'i', 'i', 'i', 'i', 'III', 'III', 'III', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'i', 'i', 'i', 'i', 'III', 'III', 'III', 'i', 'i', 'i', 'i', 'III', 'III', 'III', 'i', 'i', 'i', 'i', 'III', 'III', 'III', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'VI', 'i', 'III', 'v', 'VI', 'i', 'III', 'v', 'VII']",/theorytab/view/britney-spears/i-wanna-go,D,minor
Britney Spears,I'm A Slave 4 U,"['Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Ab', 'Cm', 'Ab', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Ab', 'Cm', 'Ab', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Ab', 'Cm', 'Ab', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Ab', 'Cm', 'Ab', 'Cm']","['i', 'i', 'i', 'i', 'i', 'i', 'i', 'VI', 'i', 'VI', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'VI', 'i', 'VI', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'VI', 'i', 'VI', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'VI', 'i', 'VI', 'i']",/theorytab/view/britney-spears/im-a-slave-4-u,C,minor
Britney Spears,I'm Not A Girl,"['Eb', 'Ab', 'Fm', 'Bb', 'Eb', 'Ab', 'Fm', 'Bb']","['I', 'IV', 'ii', 'V', 'I', 'IV', 'ii', 'V']",/theorytab/view/britney-spears/im-not-a-girl,Eb,major
Britney Spears,Lucky,"['Db', 'Bbm', 'Gb', 'Absus4', 'Ab', 'Db', 'Bbm', 'Gb', 'Ab', 'Db', 'Bbm', 'Gb', 'Ab', 'Ab', 'Bb', 'Bb', 'Db', 'Bbm', 'Gb', 'Ab', 'Ab', 'Bb', 'Bb']","['I', 'vi', 'IV', 'Vsus4', 'V', 'I', 'vi', 'IV', 'V', 'I', 'vi', 'IV', 'V', 'V', 'V', 'V', 'I', 'vi', 'IV', 'V', 'V', 'V', 'V']",/theorytab/view/britney-spears/lucky,Db,major
Britney Spears,Ooh La La,"['B', 'C#', 'F#', 'D#m', 'B', 'C#', 'F#', 'D#m', 'B', 'C#', 'F#', 'D#m', 'B', 'C#', 'F#', 'D#m']","['IV', 'V', 'I', 'vi', 'IV', 'V', 'I', 'vi', 'IV', 'V', 'I', 'vi', 'IV', 'V', 'I', 'vi']",/theorytab/view/britney-spears/ooh-la-la,F#,major
Britney Spears,Oops I Did It Again,"['C#m', 'C#m/E', 'A', 'G#sus4', 'G#', 'C#m', 'C#m/E', 'A', 'G#sus4', 'G#', 'C#m', 'G#', 'C#m', 'B', 'B/D#', 'E', 'B', 'E', 'E', 'B', 'G#/B#', 'C#m', 'G#', 'C#m', 'B', 'B/D#', 'E', 'G#', 'G#', 'G#', 'F#m7', 'G#', 'A', 'B', 'G#']","['i', 'i6', 'VI', 'vsus4', 'V', 'i', 'i6', 'VI', 'vsus4', 'V', 'i', 'V', 'i', 'VII', 'VII6', 'III', 'VII', 'III', 'III', 'VII', 'V6', 'i', 'V', 'i', 'VII', 'VII6', 'III', 'V', 'V', 'V', 'iv7', 'V', 'VI', 'VII', 'V']",/theorytab/view/britney-spears/oops-i-did-it-again,C#,minor
Britney Spears,Out From Under,"['D#m', 'C#/E#', 'F#', 'C#/E#', 'D#m', 'C#/E#', 'F#', 'C#', 'B', 'B', 'D#m']","['vi', 'V6', 'I', 'V6', 'vi', 'V6', 'I', 'V', 'IV', 'IV', 'vi']",/theorytab/view/britney-spears/out-from-under,F#,major
Britney Spears,Overprotected,"['Fm', 'G', 'Cm', 'Cm', 'Fm', 'G', 'Cm', 'Cm', 'Fm', 'G', 'Cm', 'Cm', 'Fm', 'G', 'Cm', 'Cm', 'Fm', 'Bb/F', 'Cm', 'Cm', 'Fm', 'Bb/F', 'G', 'G']","['iv', 'V', 'i', 'i', 'iv', 'V', 'i', 'i', 'iv', 'V', 'i', 'i', 'iv', 'V', 'i', 'i', 'iv', 'VII64', 'i', 'i', 'iv', 'VII64', 'V', 'V']",/theorytab/view/britney-spears/overprotected,C,minor
Britney Spears,Piece of Me,"['C#m', 'C#', 'C#sus4', 'E', 'B', 'Bsus2', 'B', 'F#', 'C#m', 'C#', 'C#sus4', 'E', 'B', 'Bsus2', 'B', 'F#', 'C#m', 'C#m', 'E', 'E', 'B', 'B', 'B', 'B', 'C#m', 'C#m', 'E', 'E', 'B', 'B', 'B', 'B', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'G#', 'C#m', 'C#m', 'E', 'E', 'B', 'B', 'B', 'B', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'G#', 'C#m', 'C#m', 'E', 'E', 'B', 'B', 'B', 'B', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'C#m', 'G#', 'G#', 'G#']","['i', 'I', 'isus4', 'III', 'VII', 'VIIsus2', 'VII', 'IV', 'i', 'I', 'isus4', 'III', 'VII', 'VIIsus2', 'VII', 'IV', 'i', 'i', 'III', 'III', 'VII', 'VII', 'VII', 'VII', 'i', 'i', 'III', 'III', 'VII', 'VII', 'VII', 'VII', 'i', 'i', 'i', 'i', 'i', 'V', 'i', 'i', 'III', 'III', 'VII', 'VII', 'VII', 'VII', 'i', 'i', 'i', 'i', 'i', 'V', 'i', 'i', 'III', 'III', 'VII', 'VII', 'VII', 'VII', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'V', 'V', 'V']",/theorytab/view/britney-spears/piece-of-me,C#,dorian
Britney Spears,Pretty Girls,"['Bbmaj7', 'Em7(b5)', 'A7', 'Dm(add9)', 'Cm', 'Bm7(b5)', 'Bm7(b5)', 'Em7(b5)', 'A7', 'Bbmaj7', 'A7', 'A7', 'A7', 'A7']","['VI7', 'iiø7', 'V7', 'i(add9)', 'vii', '#viø7', '#viø7', 'iiø7', 'V7', 'VI7', 'V7', 'V7', 'V7', 'V7']",/theorytab/view/britney-spears/pretty-girls,D,minor
