AnimeId;PersonId;Role
30206;11492;Theme Song Performance
30206;2622;Original Creator
30206;10617;ADR Director
30206;34825;Character Design
30206;5119;Music
30206;8178;Original Character Design
30210;24949;Director
30211;24949;Director
30211;10101;Original Creator
30212;24949;Director
30213;24949;Director
30214;24949;Director
30217;1938;Original Creator
30218;35673;Sound Director
30218;35681;Editing
30223;11436;Music
30223;35017;Animation Director
30223;35017;Character Design
30223;6160;Script
30223;2067;Director
30223;37073;Director
30230;11017;Director
30230;19327;Sound Director
30230;46103;Episode Director
30230;40495;Storyboard
30230;40495;Key Animation
30230;14879;Theme Song Performance
30230;7047;Theme Song Performance
30230;7047;Theme Song Arrangement
30230;16635;Theme Song Performance
30230;47690;Theme Song Arrangement
30230;11817;Theme Song Performance
30230;11359;Theme Song Performance
30230;32709;Theme Song Performance
30230;15743;Theme Song Performance
30230;37975;Theme Song Lyrics
30230;10989;Theme Song Performance
30230;47115;Theme Song Lyrics
30230;47115;Theme Song Composition
30230;12596;Theme Song Composition
30230;12596;Theme Song Arrangement
30230;50662;Color Design
30230;28383;Series Composition
30230;48082;2nd Key Animation
30230;48582;Key Animation
30230;48582;2nd Key Animation
30230;44739;Chief Animation Director
30230;50126;Key Animation
30230;50126;Animation Director
30230;4610;Original Creator
30237;13115;Music
30240;9552;Director
30240;9552;Sound Director
30240;45356;Episode Director
30240;45356;Storyboard
30240;31667;Episode Director
30240;38963;Episode Director
30240;42034;Episode Director
30240;19069;Script
30240;2096;Script
30240;2096;Series Composition
30240;118;Theme Song Performance
30240;20;Theme Song Performance
30240;8078;Theme Song Lyrics
30240;87;Theme Song Performance
30240;12642;Theme Song Composition
30240;5425;Theme Song Lyrics
30240;7288;Theme Song Performance
30240;5;Theme Song Performance
30240;10236;Theme Song Composition
30240;40061;Animation Director
30240;5316;Executive Producer
30240;4660;Original Creator
30240;47111;Key Animation
30240;48295;2nd Key Animation
30240;40650;Art Director
30240;7411;Music
30240;47908;Key Animation
30240;360;ADR Director
30240;16501;Character Design
30240;16501;Chief Animation Director
30240;47104;Animation Director
30240;47104;Key Animation
30240;47104;Assistant Animation Director
30240;41873;Animation Director
30240;47303;Key Animation
30249;26817;Producer
30250;2844;Original Creator
30250;16585;Character Design
30251;31671;Director
30251;15943;Sound Director
30251;2004;Script
30251;16225;Theme Song Performance
30251;52213;Animation Director
30251;42534;Planning
30251;8137;Music
30251;38166;Character Design
30251;38166;Chief Animation Director
30276;46598;Producer
30276;28579;Director
30276;28579;Storyboard
30276;30689;Sound Director
30276;47545;Episode Director
30276;47545;Storyboard
30276;39348;Episode Director
30276;39348;Storyboard
30276;48175;Episode Director
30276;48175;Storyboard
30276;38936;Script
30276;38936;Series Composition
30276;5812;Storyboard
30276;11018;Theme Song Lyrics
30276;10862;Theme Song Composition
30276;10862;Theme Song Arrangement
30276;7041;Theme Song Performance
30276;14497;Theme Song Arrangement
30276;14497;Music
30276;9505;Theme Song Performance
30276;31171;Key Animation
30276;5956;Key Animation
30276;40122;Key Animation
30276;28429;Key Animation
30276;1138;ADR Director
30276;39347;Key Animation
30276;38956;Director of Photography
30276;40433;Character Design
30276;40433;Assistant Animation Director
30276;40433;Key Animation
30276;38652;Color Design
30276;10543;Key Animation
30276;10543;2nd Key Animation
30276;48868;Key Animation
30276;15647;Art Director
30276;36709;2nd Key Animation
30276;36709;Key Animation
30276;6889;Key Animation
30276;10635;Character Design
30276;10635;Animation Director
30276;10635;Key Animation
30276;28829;Key Animation
30276;39321;Key Animation
30276;28581;2nd Key Animation
30276;28581;Key Animation
30276;37606;Editing
30276;40127;Key Animation
30276;31735;Key Animation
30276;10913;Chief Animation Director
30276;10913;Character Design
30276;21197;ADR Director
30276;33743;Art Director
30276;39322;Key Animation
30276;6714;ADR Director
30276;41031;Key Animation
30276;41031;2nd Key Animation
30276;1903;Original Character Design
30276;39346;Key Animation
30276;6801;Key Animation
30276;7937;Key Animation
30276;29525;Key Animation
30276;41926;Animation Director
30276;41926;Key Animation
30276;16993;Original Creator
30276;51413;Key Animation
30276;40121;Key Animation
30276;7594;Key Animation
30276;12357;Key Animation
30276;43494;Key Animation
30276;43494;Animation Director
30276;39279;Key Animation
30276;8619;Key Animation
30276;10262;Key Animation
30276;41658;2nd Key Animation
30276;41658;Key Animation
30276;39241;Sound Effects
30276;51414;Key Animation
30276;43103;2nd Key Animation
30276;41280;Key Animation
30276;39320;Key Animation
30276;17047;Key Animation
30279;34547;Director
30279;34547;Script
30279;34547;Series Composition
30279;46724;Episode Director
30279;46724;Storyboard
30279;46724;Key Animation
30279;39272;Script
30279;10935;Storyboard
30279;11236;Theme Song Performance
30279;12041;Theme Song Performance
30279;12452;Theme Song Performance
30279;11492;Theme Song Performance
30279;49298;Key Animation
30279;21505;Music
30279;4169;Series Composition
30279;6553;Original Creator
30279;38859;Chief Animation Director
30279;48452;Key Animation
30279;48452;2nd Key Animation
30279;34549;Character Design
30279;34549;Chief Animation Director
30279;41076;Animation Director
30289;8461;Director
30290;53277;Producer
30290;6909;Director
30290;17707;Script
30290;17707;Series Composition
30290;48509;Script
30290;48509;Series Composition
30290;98;Theme Song Performance
30291;53277;Producer
30291;17913;Director
30291;6909;Director
30291;48509;Script
30291;48509;Series Composition
30291;98;Theme Song Performance
30291;98;Inserted Song Performance
30291;15743;Theme Song Performance
30291;39399;Character Design
30291;39400;Art Director
30291;39402;Director of Photography
30291;39401;Color Design
30292;7190;Director
30292;7190;Episode Director
30292;7190;Storyboard
30292;7191;Script
30292;7192;Animation Director
30292;7192;Character Design
30296;6753;Director
30296;8074;Sound Director
30296;42520;Episode Director
30296;39644;Episode Director
30296;42077;Episode Director
30296;42077;Storyboard
30296;10834;Script
30296;30939;Script
30296;30939;Screenplay
30296;30939;Series Composition
30296;49340;Storyboard
30296;49340;Assistant Animation Director
30296;49340;2nd Key Animation
30296;5631;Theme Song Performance
30296;11499;Theme Song Performance
30296;191;ADR Director
30296;40130;Key Animation
30296;38879;Director of Photography
30296;47108;Key Animation
30296;46137;2nd Key Animation
30296;47350;Key Animation
30296;41624;Key Animation
30296;41289;Animation Director
30296;41289;Key Animation
30296;41289;2nd Key Animation
30296;38877;Art Director
30296;50855;Animation Director
30296;38875;Chief Animation Director
30296;38875;Character Design
30296;40495;Key Animation
30296;46726;Key Animation
30296;46726;Animation Director
30296;41196;Key Animation
30296;24919;Original Creator
30296;7411;Music
30296;41149;Key Animation
30296;10261;Animation Director
30296;38876;Editing
30296;24859;Original Character Design
30296;38878;Color Design
30300;1722;Theme Song Performance
30300;7263;Theme Song Performance
30300;93;Theme Song Performance
30300;11622;Theme Song Performance
30300;6996;Theme Song Performance
30300;16135;Theme Song Performance
30300;18433;Theme Song Performance
30300;18433;Theme Song Lyrics
30300;18433;Theme Song Composition
30300;14791;Music
30305;12923;Original Creator
30307;17047;Director
30307;17047;Episode Director
30307;17047;Storyboard
30307;17047;Assistant Animation Director
30307;17047;2nd Key Animation
30307;37638;Sound Director
30307;15641;Script
30307;15641;Series Composition
30307;2123;Theme Song Performance
30307;21517;Theme Song Performance
30307;26543;Theme Song Performance
30307;47552;Theme Song Composition
30307;47552;Theme Song Lyrics
30307;47552;Theme Song Arrangement
30307;34;Theme Song Performance
30307;17209;Theme Song Performance
30307;12081;Theme Song Performance
30307;16323;Theme Song Performance
30307;23805;Theme Song Performance
30307;19884;Theme Song Performance
30307;27395;Theme Song Performance
30307;13643;Theme Song Performance
30307;24259;Inserted Song Performance
30307;37637;Chief Animation Director
30307;37637;Character Design
30307;53938;Background Art
30307;16529;Original Creator
30307;39667;Animation Director
30307;10617;ADR Director
30307;52372;Background Art
30307;47953;In-Between Animation
30307;41248;2nd Key Animation
30307;40495;Key Animation
30307;46726;Animation Director
30307;32589;Inserted Song Performance
30307;53320;Background Art
30307;25167;Inserted Song Performance
30307;39402;Director of Photography
30307;37636;Character Design
30307;37636;Chief Animation Director
30307;36155;Background Art
30307;36155;Art Director
30307;30255;Music
30307;47969;Color Setting
30307;42522;Color Design
30307;48462;Sound Effects
30307;11969;Music
30309;36979;Producer
30309;37211;Director
30309;9316;Sound Director
30309;37213;Script
30309;37214;Music
30309;37212;Art Director
30309;3445;Character Design
30309;9326;Planning
30311;6854;Original Creator
30313;40843;Script
30313;50637;Original Creator
30313;5978;Screenplay
30313;36957;Screenplay
30321;42213;Producer
30321;15911;Director
30321;8074;Sound Director
30321;885;Theme Song Performance
30321;5298;Theme Song Performance
30321;5298;Theme Song Lyrics
30321;5298;Theme Song Composition
30321;32521;Music
30321;18519;Mechanical Design
30321;38879;Director of Photography
30321;21149;Original Character Design
30321;7622;Original Creator
30321;26139;Character Design
30321;39254;Color Design
30321;39253;Art Director
30321;38876;Editing
30321;10817;Series Composition
30324;35015;Director
30324;35015;Original Creator
30324;30689;Sound Director
30324;38908;Script
30324;3500;Original Character Design
30324;38909;Animation Director
30324;38909;Character Design
30324;48582;In-Between Animation
30324;37612;Art Director
30326;30611;Director
30327;30611;Director
30327;39582;Music
30328;30611;Director
30329;30611;Director
30330;30611;Director
30331;30611;Director
30332;30611;Director
30334;30611;Director
30335;30611;Director
30336;30611;Director
30337;30611;Director
30339;30611;Director
30340;30611;Director
30341;30611;Director
30342;39686;Sound Director
30342;38386;Script
30342;15223;Character Design
30342;30717;Music
30344;38370;Producer
30344;48090;Producer
30344;8130;Director
30344;8130;Series Composition
30344;35673;Sound Director
30344;15949;Episode Director
30344;15949;Storyboard
30344;15949;Animation Director
30344;42076;Episode Director
30344;42076;Storyboard
30344;39724;Episode Director
30344;39724;Storyboard
30344;40457;Episode Director
30344;41245;Storyboard
30344;8840;Theme Song Lyrics
30344;22329;Theme Song Performance
30344;14441;Theme Song Performance
30344;35683;Original Character Design
30344;40119;Key Animation
30344;51408;Key Animation
30344;51408;Setting
30344;19311;Character Design
30344;35681;Editing
30344;35679;Color Design
30344;40121;Key Animation
30344;35675;Director of Photography
30344;39315;Animation Director
30344;39315;Assistant Animation Director
30344;19291;Series Composition
30344;35655;Music
30344;43103;Animation Director
30346;13707;Director
30346;13707;Storyboard
30346;13707;Key Animation
30346;35673;Sound Director
30346;33993;Theme Song Performance
30346;37702;Character Design
30346;35571;Key Animation
30346;35571;Animation Director
30346;37704;Director of Photography
30346;5583;Original Creator
30346;35731;Art Director
30346;9029;Key Animation
30346;8725;Key Animation
30346;23609;Editing
30346;37703;Music
30346;8584;Key Animation
30346;51380;2nd Key Animation
30346;51380;Animation Director
30346;40789;Key Animation
30346;37596;Color Design
30347;5253;Theme Song Performance
30347;5253;Theme Song Lyrics
30347;5253;Theme Song Composition
30347;5253;Theme Song Arrangement
30347;8917;Theme Song Lyrics
30347;8917;Theme Song Arrangement
30347;8917;Theme Song Performance
30347;32015;Theme Song Lyrics
30347;32015;Theme Song Composition
30347;32015;Theme Song Performance
30347;32015;Theme Song Arrangement
30347;35849;Theme Song Lyrics
30347;35849;Theme Song Performance
30347;35849;Theme Song Composition
30347;47111;Key Animation
30347;46140;2nd Key Animation
30347;8509;Music
30347;3251;Original Creator
30355;38764;Producer
30355;51639;Producer
30355;8127;Director
30355;8127;Episode Director
30355;8127;Storyboard
30355;8127;Key Animation
30355;8074;Sound Director
30355;42077;Episode Director
30355;42077;Storyboard
30355;12198;Script
30355;12198;Series Composition
30355;41053;Theme Song Composition
30355;41053;Theme Song Arrangement
30355;14639;Theme Song Performance
30355;12541;Original Creator
30355;38879;Director of Photography
30355;17601;Character Design
30355;17601;Chief Animation Director
30355;5304;Music
30355;41289;2nd Key Animation
30355;41289;Key Animation
30355;41289;Animation Director
30355;38876;Editing
30355;38868;Sound Effects
30355;40943;Key Animation
30358;37492;Director
30358;37492;Storyboard
30358;37493;Episode Director
30358;37493;Animation Director
30358;37493;Character Design
30358;37494;Art Director
30360;10544;Character Design
30362;11686;Director
30362;11686;Screenplay
30362;26829;Production Assistant
30362;1938;Original Creator
30363;5981;Director
30363;36157;Sound Director
30363;40366;Episode Director
30363;14787;Script
30363;39343;Theme Song Performance
30363;5426;Theme Song Performance
30363;6495;Theme Song Performance
30363;6399;Theme Song Performance
30363;287;Theme Song Performance
30363;11037;Theme Song Composition
30363;51826;Animation Director
30363;39000;Director of Photography
30363;38997;Chief Animation Director
30363;41460;Animation Director
30363;38999;Color Design
30363;38844;Editing
30363;32087;Art Director
30363;38998;Chief Animation Director
30363;41139;Animation Director
30363;22125;Original Character Design
30363;35231;Chief Animation Director
30363;5070;Music
30363;15505;Original Creator
30363;22243;Series Composition
30363;8835;Character Design
30363;8835;Chief Animation Director
30364;18823;Director
30364;7469;Sound Director
30364;25989;Script
30364;25989;Series Composition
30364;10863;Theme Song Lyrics
30364;10863;Theme Song Composition
30364;10863;Theme Song Performance
30364;10863;Theme Song Arrangement
30364;18001;Chief Animation Director
30364;8260;Original Creator
30364;21495;Music
30364;8267;Executive Producer
30364;34437;Chief Animation Director
30364;6403;Character Design
30364;49435;Chief Producer
30364;49655;Director of Photography
30364;41093;Color Design
30364;28231;Music
30365;22125;Original Character Design
30365;15505;Original Creator
30367;14009;Director
30370;36904;Director
30370;36950;Theme Song Performance
30370;7319;Theme Song Performance
30370;7319;Theme Song Lyrics
30370;7319;Theme Song Arrangement
30370;7319;Theme Song Composition
30370;2426;Original Creator
30375;5805;Director
30375;8074;Sound Director
30375;48079;Episode Director
30375;48079;Storyboard
30375;47418;Storyboard
30375;21817;Theme Song Performance
30375;16635;Theme Song Performance
30375;16635;Inserted Song Performance
30375;5626;Theme Song Performance
30375;5626;Inserted Song Performance
30375;24701;Theme Song Performance
30375;24701;Inserted Song Performance
30375;1489;Theme Song Performance
30375;1489;Inserted Song Performance
30375;819;Theme Song Performance
30375;819;Inserted Song Performance
30375;35209;Music
30375;98;Inserted Song Performance
30375;183;Inserted Song Performance
30375;857;Inserted Song Performance
30375;160;Inserted Song Performance
30375;9311;Editing
30375;51620;Art Director
30375;11817;Inserted Song Performance
30375;178;Inserted Song Performance
30375;42822;Background Art
30375;270;Inserted Song Performance
30375;7288;Inserted Song Performance
30375;95;Inserted Song Performance
30375;97;Inserted Song Performance
30375;41238;Color Design
30375;33995;Inserted Song Performance
30375;9377;Character Design
30376;12685;Original Creator
30378;12546;Director
30378;26195;Original Creator
30379;53;Theme Song Performance
30379;105;Theme Song Performance
30379;105;Inserted Song Performance
30379;11018;Theme Song Lyrics
30379;4;Theme Song Performance
30379;136;Theme Song Performance
30379;73;Theme Song Performance
30379;73;Inserted Song Performance
30379;2914;Original Character Design
30379;13115;Music
30379;2913;Original Creator
30381;10146;Director
30381;38945;Script
30381;14335;Inserted Song Performance
30381;5316;Executive Producer
30381;2501;Original Creator
30382;10518;Director
30382;12701;Episode Director
30382;12701;Storyboard
30382;11449;Episode Director
30382;11449;Storyboard
30382;11449;Key Animation
30382;16165;Script
30382;38945;Script
30382;30381;Storyboard
30382;20795;Theme Song Performance
30382;20795;Inserted Song Performance
30382;508;Theme Song Composition
30382;508;Theme Song Arrangement
30382;38007;Theme Song Arrangement
30382;38007;Theme Song Lyrics
30382;38007;Theme Song Composition
30382;6731;Theme Song Performance
30382;14335;Inserted Song Performance
30382;47565;Key Animation
30382;47565;2nd Key Animation
30382;610;ADR Director
30382;39470;Mechanical Design
30382;5316;Executive Producer
30382;47107;Key Animation
30382;1339;ADR Director
30382;2501;Mechanical Design
30382;2501;Original Creator
30382;45723;Key Animation
30382;51885;Animation Director
30382;17707;Series Composition
30382;41327;Key Animation
30382;15927;Character Design
30382;37301;Art Director
30382;20480;Inserted Song Performance
30382;42125;2nd Key Animation
30382;42125;Animation Director
30382;42125;Chief Animation Director
30382;11037;Music
30382;47114;Animation Director
30382;51887;Color Design
30382;41431;2nd Key Animation
30382;41431;Animation Director
30382;47106;Key Animation
30382;39653;Inserted Song Performance
30383;51843;Producer
30383;13677;Director
30383;35673;Sound Director
30383;22237;Script
30383;22237;Series Composition
30383;37151;Storyboard
30383;11746;Theme Song Performance
30383;36943;Theme Song Performance
30383;38098;Art Director
30383;21495;Music
30383;47107;Key Animation
30383;48448;2nd Key Animation
30383;48448;Assistant Animation Director
30383;48448;Key Animation
30383;48448;Animation Director
30383;6012;Chief Animation Director
30383;6012;Character Design
30383;6012;Animation Director
30383;39985;Color Design
30383;9034;Original Character Design
30383;9034;Character Design
30383;47350;Key Animation
30383;38096;Chief Animation Director
30383;46730;Key Animation
30383;37063;Art Director
30383;38890;Editing
30383;8070;Key Animation
30383;47351;Key Animation
30383;38097;Mechanical Design
30383;47112;Key Animation
30383;47106;Key Animation
30383;11764;Chief Animation Director
30384;53526;Producer
30384;6180;Director
30384;8074;Sound Director
30384;37107;Episode Director
30384;15641;Series Composition
30384;40787;Sound Effects
30384;37597;Editing
30384;28;Original Character Design
30384;38972;Color Design
30384;38970;Character Design
30384;11443;Character Design
30384;38974;Music
30384;45251;Animation Director
30384;38971;Art Director
30384;38973;Director of Photography
30385;12537;Director
30385;12537;Character Design
30385;8074;Sound Director
30385;31571;Episode Director
30385;8030;Theme Song Performance
30385;47552;Theme Song Composition
30385;47552;Theme Song Lyrics
30385;885;Theme Song Performance
30385;31251;Theme Song Performance
30385;45415;Theme Song Arrangement
30385;5316;Executive Producer
30385;34617;Chief Animation Director
30385;302;ADR Director
30385;2471;Series Composition
30385;7193;Art Director
30385;41031;Key Animation
30385;52147;Color Design
30385;48020;Background Art
30385;40123;Key Animation
30385;10262;Key Animation
30385;30255;Music
30385;40406;Assistant Director
30385;11764;Chief Animation Director
30386;49435;Producer
30386;35455;Director
30386;25469;Sound Director
30386;5423;Series Composition
30386;40107;Character Design
30386;40495;Key Animation
30386;40106;Chief Animation Director
30386;40106;Character Design
30386;37302;Mechanical Design
30386;25615;Editing
30386;40108;Color Design
30386;40109;Art Director
30386;41617;Key Animation
30386;40110;Director of Photography
30392;30611;Director
30393;30611;Director
30394;30611;Director
30395;30611;Director
30396;30611;Director
30398;30611;Director
30399;30611;Director
30400;30611;Director
30401;30611;Director
30403;30611;Director
30404;30611;Director
30407;47378;Animation Director
30407;30611;Animation Director
30407;37953;Creator
30407;49876;Animation Director
30407;49872;Animation Director
30407;20036;Animation Director
30407;49875;Animation Director
30407;49848;Animation Director
30407;9785;Animation Director
30407;21321;Animation Director
30407;49877;Animation Director
30408;47378;Animation Director
30408;30611;Animation Director
30408;37953;Creator
30408;49876;Animation Director
30408;49872;Animation Director
30408;20036;Animation Director
30408;49875;Animation Director
30408;49848;Animation Director
30408;9785;Animation Director
30408;21321;Animation Director
30408;49877;Animation Director
30409;37309;Producer
30409;26227;Director
30409;23921;Director
30409;11605;Script
30409;4564;Script
30409;14339;Script
30409;6810;Theme Song Composition
30409;6810;Theme Song Arrangement
30409;6288;Theme Song Performance
30409;6288;Theme Song Lyrics
30409;26865;Music
30410;3030;Original Creator
30412;48060;Director
30412;48059;Director
30413;11321;Director
30413;26409;Director
30413;8185;Sound Director
30413;2076;Script
30413;45774;Storyboard
30413;40329;Theme Song Performance
30413;5323;Character Design
30413;38243;Character Design
30413;38246;Director of Photography
30413;38248;Color Design
30413;38015;Director of Photography
30413;38247;Editing
30413;38245;Music
30413;11715;Original Creator
30413;53936;Animation Director
30413;38244;Art Director
30415;6771;Director
30415;7194;Sound Director
30415;38767;Script
30415;40506;Storyboard
30415;43790;Storyboard
30415;40240;Theme Song Arrangement
30415;17151;Theme Song Performance
30415;5316;Executive Producer
30415;313;ADR Director
30415;8096;Background Art
30415;13115;Music
30415;7025;Key Animation
30415;49327;Key Animation
30415;21317;Animation Director
30415;21317;Key Animation
30415;7729;Character Design
30415;7729;Chief Animation Director
30415;46219;Background Art
30415;24067;Original Creator
30415;52728;Background Art
30415;39148;Director of Photography
30415;41402;Key Animation
30415;49331;Special Effects
30415;8081;Art Director
30415;19175;Series Composition
30415;38768;Color Design
30417;41034;Director
30418;30611;Director
30419;5652;Producer
30419;53642;Producer
30419;6655;Director
30419;6655;Episode Director
30419;6655;Storyboard
30419;6655;Theme Song Lyrics
30419;6655;Original Creator
30419;7469;Sound Director
30419;40170;Episode Director
30419;32593;Episode Director
30419;40169;Episode Director
30419;40169;Storyboard
30419;8127;Storyboard
30419;41956;Theme Song Performance
30419;41956;Inserted Song Performance
30419;17759;Chief Animation Director
30419;17759;Character Design
30419;40168;Director of Photography
30419;6555;Music
30419;15481;Music
30419;40167;Art Director
30419;36443;Character Design
30419;38876;Editing
30419;10139;Color Design
30419;52768;Animation Director
30420;1901;Original Creator
30437;38099;Director
30437;39056;Theme Song Performance
30437;38101;Director of Photography
30437;48608;Editing
30437;9115;Character Design
30437;42426;Sound Effects
30437;23809;Color Design
30437;28243;Original Creator
30437;38100;Art Director
30438;9540;Series Composition
30438;39409;Character Design
30445;40169;Episode Director
30445;40169;Storyboard
30445;6655;Script
30445;17759;Chief Animation Director
30446;37356;Director
30447;22293;Original Creator
30453;1901;Original Creator
30457;23499;Screenplay
30458;38824;Director
30458;37396;Sound Director
30458;37395;Script
30458;51968;Color Design
30458;15753;Original Creator
30458;51577;Director of Photography
30458;30003;Character Design
30458;7141;Animation Director
30458;34211;Music
30463;26149;Original Creator
30464;22125;Original Character Design
30464;15505;Original Creator
30470;40667;Theme Song Performance
30480;30611;Director
30481;2597;Original Creator
30483;2597;Original Creator
30484;26077;Director
30484;26077;Episode Director
30484;40087;Sound Director
30484;48807;Episode Director
30484;39175;Episode Director
30484;52264;Episode Director
30484;52264;Storyboard
30484;42078;Episode Director
30484;12198;Script
30484;12198;Series Composition
30484;33185;Storyboard
30484;5297;Theme Song Performance
30484;20564;Theme Song Performance
30484;14749;Original Creator
30484;12130;Music
30484;5316;Executive Producer
30484;19809;ADR Director
30484;51840;Music
30484;53746;Animation Director
30484;41311;Animation Director
30484;48923;Key Animation
30484;42161;Animation Director
30484;48447;Key Animation
30484;48447;Animation Director
30484;15229;Animation Director
30484;4960;Original Creator
30484;37163;Music
30484;19313;Original Creator
30484;9461;Director of Photography
30484;38763;Editing
30484;10261;Animation Director
30484;10145;Character Design
30485;34579;Director
30485;34579;Series Composition
30485;37045;Sound Director
30485;39987;Storyboard
30485;5297;Theme Song Performance
30485;19313;Theme Song Lyrics
30485;19313;Theme Song Composition
30485;19313;Original Creator
30485;15607;Theme Song Performance
30485;14749;Original Creator
30485;12130;Music
30485;46725;Animation Director
30485;46725;Key Animation
30485;5316;Executive Producer
30485;42005;Art Director
30485;41256;Color Design
30485;48477;Background Art
30485;47310;Key Animation
30485;48923;Key Animation
30485;47811;Animation Director
30485;47811;Chief Animation Director
30485;40414;Art Director
30485;7152;ADR Director
30485;4960;Original Creator
30485;38802;Animation Director
30485;38802;Key Animation
30485;9389;Key Animation
30485;12278;Original Character Design
30485;38813;Director of Photography
30485;38876;Editing
30485;42033;Screenplay
30485;42004;Chief Animation Director
30485;42004;Character Design
30485;16613;Music
30489;12738;Theme Song Composition
30489;12738;Music
30489;25297;Original Creator
30503;25893;Director
30503;35787;Sound Director
30503;36957;Script
30503;39970;Storyboard
30503;39362;Theme Song Performance
30503;19797;Theme Song Performance
30503;14941;Theme Song Composition
30503;14941;Theme Song Lyrics
30503;14941;Theme Song Arrangement
30503;6644;Original Creator
30503;5316;Executive Producer
30503;52530;Animation Director
30503;27769;Director of Photography
30503;313;ADR Director
30503;5172;Music
30503;8531;Character Design
30503;8531;Chief Animation Director
30503;47300;Key Animation
30503;35429;Chief Animation Director
30503;17503;Music
30503;9540;Series Composition
30503;41031;2nd Key Animation
30503;6519;Chief Producer
30503;6519;Planning
30503;8507;Art Director
30503;38247;Editing
30503;48559;Sound Effects
30503;53761;Animation Director
30503;27771;Color Design
30503;8830;Sound Manager
30503;39190;Chief Animation Director
30512;11976;Director
30512;15939;Script
30512;47107;Key Animation
30512;2479;Original Creator
30512;16401;Character Design
30524;38950;Director
30524;38950;Original Creator
30524;23435;Script
30524;40501;Theme Song Performance
30524;51639;Associate Producer
30533;21187;Director
30533;6674;Inserted Song Performance
30533;47975;Director of Photography
30533;21495;Music
30533;45723;Key Animation
30533;40149;Key Animation
30533;2197;Original Creator
30544;7190;Director
30544;10199;Director
30544;6549;Sound Director
30544;48407;Episode Director
30544;40112;Script
30544;40113;Script
30544;40544;Script
30544;42509;Storyboard
30544;51505;Storyboard
30544;36680;Theme Song Arrangement
30544;36680;Theme Song Composition
30544;36680;Theme Song Lyrics
30544;36680;Music
30544;35725;Theme Song Lyrics
30544;35725;Theme Song Performance
30544;90;Theme Song Performance
30544;36979;Theme Song Composition
30544;36979;Theme Song Arrangement
30544;1138;ADR Director
30544;6596;Editing
30544;47111;Key Animation
30544;42411;Chief Animation Director
30544;52233;Director of Photography
30544;47350;Key Animation
30544;28577;Character Design
30544;28577;Chief Animation Director
30544;38811;Color Design
30544;41196;Key Animation
30544;41196;Animation Director
30544;22023;Original Creator
30544;46140;Assistant Animation Director
30544;46140;2nd Key Animation
30544;46140;Key Animation
30544;38656;Director of Photography
30544;50212;Key Animation
30544;38813;Director of Photography
30544;38812;Art Director
30544;30843;Key Animation
30544;18603;Original Character Design
30547;11540;Director
30547;2003;Original Creator
30549;17035;Producer
30549;20631;Director
30549;12534;Director
30549;16749;Sound Director
30549;12535;Episode Director
30549;12535;Storyboard
30549;12535;Key Animation
30549;2229;Script
30549;2229;Series Composition
30549;7516;Theme Song Performance
30549;38819;Director of Photography
30549;49684;Background Art
30549;6524;Character Design
30549;38817;Art Director
30549;7142;Music
30549;38818;Color Design
30549;47351;2nd Key Animation
30549;16585;Key Animation
30549;15711;Mechanical Design
30559;28807;Director
30567;5652;Director
30567;5652;Sound Director
30567;5652;Episode Director
30567;5652;Script
30567;5652;Storyboard
30567;5652;Animation Director
30567;5652;Character Design
30567;5652;Chief Animation Director
30567;5652;Key Animation
30567;185;Theme Song Performance
30567;39257;Theme Song Arrangement
30567;39257;Theme Song Lyrics
30567;39257;Theme Song Composition
30567;19667;Original Character Design
30567;19665;Original Creator
30573;9826;Director
30573;20631;Director
30573;11986;Theme Song Performance
30573;7221;Music
30573;9454;Chief Animation Director
30573;5155;Original Creator
30585;37535;Director
30585;6549;Sound Director
30585;12557;Theme Song Performance
30585;12557;Theme Song Composition
30585;12557;Theme Song Lyrics
30585;12557;Theme Song Arrangement
30585;28429;Key Animation
30585;17185;Music
30585;42829;Key Animation
30585;9852;Character Design
30585;9852;Animation Director
30585;48281;Key Animation
30585;37737;Art Director
30585;23809;Color Design
30585;37739;Editing
30585;37738;Director of Photography
30585;201;ADR Director
30585;39241;Sound Effects
30585;49290;Key Animation
30600;11297;Theme Song Performance
30617;30973;Director
30617;40962;Character Design
30625;2005;Original Creator
30634;37829;Chief Animation Director
30641;3703;Original Creator
30649;14751;Director
30649;47427;Theme Song Performance
30649;481;Theme Song Performance
30649;152;Theme Song Performance
30649;278;Theme Song Performance
30649;248;Theme Song Performance
30649;11493;Original Creator
30649;49432;Editing
30651;20548;Director
30651;40741;Storyboard
30651;47690;Theme Song Arrangement
30651;39436;Theme Song Performance
30651;16731;Theme Song Performance
30651;6088;Theme Song Performance
30651;4412;Original Creator
30652;53288;Producer
30652;17047;Director
30652;17047;Episode Director
30652;17047;Storyboard
30652;17047;Key Animation
30652;37638;Sound Director
30652;49298;Episode Director
30652;49298;Storyboard
30652;51988;Episode Director
30652;51988;Storyboard
30652;51988;Animation Director
30652;4564;Script
30652;4564;Series Composition
30652;7263;Theme Song Performance
30652;9876;Theme Song Performance
30652;5661;Theme Song Composition
30652;5661;Theme Song Lyrics
30652;37723;Theme Song Performance
30652;12041;Theme Song Performance
30652;14639;Theme Song Performance
30652;11184;Theme Song Performance
30652;41314;Character Design
30652;50855;Animation Director
30652;4739;Original Creator
30652;3598;Original Creator
30652;3598;Original Character Design
30652;50212;Key Animation
30652;30255;Music
30652;39241;Sound Effects
30654;6909;Director
