Id;Name;Episodes;Franchise;Kind;Rating;Score;Status;AiredOn;ReleasedOn
33854;KoSys! Lite;0;kosys_lite;ona;pg_13;0.0;ongoing;2015-07-24T21:00:00.0000000Z;
33855;Show By Rock!! x Joysound;4;show_by_rock;ona;g;5.56;released;2014-06-26T20:00:00.0000000Z;2016-05-14T21:00:00.0000000Z
33856;Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen;25;fujilog;ona;pg_13;0.0;released;2010-12-31T21:00:00.0000000Z;
33857;Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials;4;fujilog;special;pg_13;0.0;released;2011-02-17T21:00:00.0000000Z;
33858;Kissaten Soudou;1;;ona;g;0.0;released;2009-10-07T20:00:00.0000000Z;
33859;Chicken Papa;1;;ona;g;4.27;released;2010-03-29T20:00:00.0000000Z;
33860;Saru Kani Gassen (Yokoku);1;;ona;g;0.0;released;2012-07-30T20:00:00.0000000Z;
33861;Nani no Yaku ni Mo Tatanai Karappona Hanashi;2;;ona;g;0.0;released;2013-08-27T20:00:00.0000000Z;2013-10-22T20:00:00.0000000Z
33862;Chichi Kaeru;1;;ona;pg_13;0.0;released;2015-06-11T21:00:00.0000000Z;
33863;Cakes;1;;ona;g;0.0;released;2016-05-08T21:00:00.0000000Z;
33864;Fujilog (ONA);2;fujilog;ona;pg_13;0.0;released;2012-03-28T20:00:00.0000000Z;2012-07-19T20:00:00.0000000Z
33867;Kabi Usagi (2016);1;kabi_usagi;ona;g;0.0;released;2016-06-25T21:00:00.0000000Z;
33870;Kabi Usagi;3;kabi_usagi;ona;g;0.0;released;2012-07-04T20:00:00.0000000Z;2012-08-09T20:00:00.0000000Z
33871;Estima: Sense of Wonder;13;gundam;ona;g;4.86;released;2016-06-23T21:00:00.0000000Z;2015-12-31T21:00:00.0000000Z
33872;Fujinkoron-senpai;1;;ona;pg;5.17;released;2016-05-22T21:00:00.0000000Z;
33874;Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan;1;kameari_park_precinct;special;pg_13;6.38;released;2005-01-01T21:00:00.0000000Z;
33875;Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug;1;kameari_park_precinct;special;pg_13;0.0;released;2005-03-26T21:00:00.0000000Z;
33876;Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D;1;kameari_park_precinct;special;pg_13;0.0;released;2005-10-22T20:00:00.0000000Z;
33877;Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha;1;kameari_park_precinct;special;pg_13;0.0;released;2006-04-01T20:00:00.0000000Z;
33878;Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om;1;kameari_park_precinct;special;pg_13;0.0;released;2006-09-23T20:00:00.0000000Z;
33879;Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n;2;kameari_park_precinct;special;pg_13;0.0;released;2007-08-04T20:00:00.0000000Z;2007-08-11T20:00:00.0000000Z
33880;Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket;2;kameari_park_precinct;special;pg_13;0.0;released;2007-09-29T20:00:00.0000000Z;2007-10-06T20:00:00.0000000Z
33881;Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid;2;kameari_park_precinct;special;pg_13;0.0;released;2008-04-05T20:00:00.0000000Z;2008-04-12T20:00:00.0000000Z
33882;Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h;2;kameari_park_precinct;special;pg_13;0.0;released;2008-10-25T20:00:00.0000000Z;2008-11-01T21:00:00.0000000Z
33883;Chao You Bing;4;;ona;pg_13;5.51;released;2014-04-24T20:00:00.0000000Z;2014-08-19T20:00:00.0000000Z
33884;Tokyu Plaza Ginza Open;1;;special;g;0.0;released;2016-03-26T21:00:00.0000000Z;
33888;Omoi Au Christmas 2011;3;;special;g;0.0;released;2011-11-14T20:00:00.0000000Z;2011-12-16T20:00:00.0000000Z
33889;Saredo Tsumibito wa Ryuu to Odoru;12;;tv;r;5.81;released;2018-04-05T21:00:00.0000000Z;2018-06-21T21:00:00.0000000Z
33894;Sensou: Kodomo-tachi no Yuigon;1;;movie;g;0.0;released;1983-12-31T21:00:00.0000000Z;
33895;Kimi Shitteru? Shuto Enjou Anime Tokyo Dai Kuushuu;1;;movie;g;0.0;released;1987-12-31T21:00:00.0000000Z;
33896;Kayoko Sakura no Saku Hi;1;;ova;g;0.0;released;;
33897;Utsukushii Chikyuu wo Yogosanai de;1;;ova;g;0.0;released;1995-03-23T21:00:00.0000000Z;
33899;IDOLiSH7;17;idolish7;tv;pg_13;7.77;released;2018-01-06T21:00:00.0000000Z;2018-05-18T21:00:00.0000000Z
33902;Suntory Minami Alps no Tennensui;3;mirai;special;g;5.98;released;2016-08-08T21:00:00.0000000Z;2016-08-19T21:00:00.0000000Z
33903;All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga;12;osomatsu_san;ona;g;5.72;released;2016-06-20T21:00:00.0000000Z;2016-07-11T21:00:00.0000000Z
33904;Suntory Tennensui CMs;0;mirai;special;g;5.23;ongoing;2014-03-27T20:00:00.0000000Z;
33905;Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto;1;;ona;g;5.93;released;2016-05-30T21:00:00.0000000Z;
33913;Peeban;6;;ova;pg;0.0;released;2010-04-21T20:00:00.0000000Z;
33914;Nineko Gelee;1;;ona;pg_13;5.42;released;2016-10-24T21:00:00.0000000Z;
33915;Kitty-chan wo Sagase! Toyama-shi Stamp Rally;1;taka_no_tsume;ona;g;0.0;released;2016-07-19T21:00:00.0000000Z;
33916;Wanwanwan Coin;15;;ona;g;0.0;released;2015-11-29T21:00:00.0000000Z;2016-06-19T21:00:00.0000000Z
33922;Taka no Tsume-dan, Toyama;0;taka_no_tsume;ona;g;0.0;ongoing;2016-04-05T21:00:00.0000000Z;
33925;Hua Jiang Hu Zhi Bu Liang Ren 2nd Season;40;hua_jianghu_zhi_ling_zhu;ona;r;0.0;released;2016-07-20T21:00:00.0000000Z;2017-04-19T21:00:00.0000000Z
33926;Quanzhi Gaoshou;12;quanzhi_gaoshou;ona;pg_13;7.97;released;2017-04-06T21:00:00.0000000Z;2017-06-15T21:00:00.0000000Z
33927;Yans! Gans! Meat or Die Episode 0;1;yans;special;pg;0.0;released;2008-11-28T21:00:00.0000000Z;
33929;Boku no Hero Academia: Sukue! Kyuujo Kunren!;1;boku_no_hero_academia;ova;pg_13;7.32;released;2017-04-03T21:00:00.0000000Z;
33933;Yasamura Yasashi no Yasashii Sekai;33;;tv;g;0.0;released;2016-09-01T21:00:00.0000000Z;2018-09-29T21:00:00.0000000Z
33934;Trigger-chan;1;;ona;pg_13;6.25;released;2016-08-21T21:00:00.0000000Z;
33936;JA Kumamoto Keizairen;2;;ona;g;5.86;released;2016-05-15T21:00:00.0000000Z;2019-10-30T21:00:00.0000000Z
33937;Kirai, Demo, Suki;1;project_hal;ona;g;5.24;released;2016-04-04T21:00:00.0000000Z;
33938;Koiwai Junsui Kajuu: Bokura Junsui-hen;1;;special;g;0.0;released;2011-12-31T20:00:00.0000000Z;
33939;Kyoto Gakuen Daigaku;3;;special;g;0.0;released;2014-07-17T20:00:00.0000000Z;2015-11-18T21:00:00.0000000Z
33940;Best Care Group;3;;ona;g;0.0;released;2012-09-11T20:00:00.0000000Z;2014-09-18T20:00:00.0000000Z
33941;Towel Story;4;;ona;g;5.86;released;2011-08-23T20:00:00.0000000Z;2013-06-02T20:00:00.0000000Z
33945;Taka no Tsume x Megane Super;2;;ona;g;0.0;released;2016-06-29T21:00:00.0000000Z;2016-11-21T21:00:00.0000000Z
33946;Mikan Seijin Arawaru;58;mikan_seijin;tv;g;0.0;released;2016-08-25T21:00:00.0000000Z;2017-09-28T21:00:00.0000000Z
33947;Dragon Ball Z: The Real 4-D;1;dragon_ball;special;pg;6.11;released;2016-06-30T21:00:00.0000000Z;
33948;Hinako Note;12;;tv;pg_13;6.76;released;2017-04-06T21:00:00.0000000Z;2017-06-22T21:00:00.0000000Z
33949;Oshiete! Galko-chan: Natsuyasumitte Hontou Desu ka?;1;oshiete_galko_chan;ova;pg_13;7.12;released;2017-01-22T21:00:00.0000000Z;
33950;Black Clover: Jump Festa 2016 Special;1;black_clover;ova;pg_13;6.76;released;2016-11-26T21:00:00.0000000Z;
33957;Danball Senki Wars: All Star Battle;1;danball_senki;special;g;6.34;released;2014-02-26T20:00:00.0000000Z;
33958;Robber's Company;6;;ona;g;0.0;released;2016-06-29T21:00:00.0000000Z;2017-08-01T21:00:00.0000000Z
33964;91 Days: Mijikai Rousoku;1;91_days;special;r;6.41;released;2016-08-25T21:00:00.0000000Z;
33966;Yume Oukoku to Nemureru 100-nin no Ouji-sama;12;yume_oukoku_to_nemureru_100_nin_no_ouji_sama;tv;pg_13;5.9;released;2018-07-04T21:00:00.0000000Z;2018-09-19T21:00:00.0000000Z
33969;Shuangsheng Lingtan;20;;ona;r;7.27;released;2016-08-24T21:00:00.0000000Z;2017-01-04T21:00:00.0000000Z
33970;Girls & Panzer: Saishuushou Part 1;1;girls_panzer;movie;pg_13;7.96;released;2017-12-08T21:00:00.0000000Z;
33972;Cyphers;3;;ona;pg_13;5.9;released;2011-06-07T20:00:00.0000000Z;2016-05-13T21:00:00.0000000Z
33975;3-Nen D-Gumi Glass no Kamen;13;glass_no_kamen;tv;pg;4.67;released;2016-10-02T21:00:00.0000000Z;2016-12-25T21:00:00.0000000Z
33978;0-sen Hayato Pilot;1;0_sen_hayato;ova;pg_13;0.0;released;1984-12-31T21:00:00.0000000Z;
33980;Mirai ni Mukete: Bousai wo Kangaeru;1;;movie;g;0.0;released;2016-09-06T21:00:00.0000000Z;
33982;Ishiyama-dera Digital Engi Emaki;1;;special;g;0.0;released;2016-09-08T21:00:00.0000000Z;
33983;Onihei;13;onihei;tv;r;7.31;released;2017-01-09T21:00:00.0000000Z;2017-04-03T21:00:00.0000000Z
33985;Bloodivores;12;;tv;r;5.5;released;2016-09-30T21:00:00.0000000Z;2016-12-16T21:00:00.0000000Z
33986;Elite Banana Banao;9;;ona;g;0.0;released;2015-12-23T21:00:00.0000000Z;2016-08-07T21:00:00.0000000Z
33988;Demi-chan wa Kataritai;12;demi_chan_wa_kataritai;tv;pg_13;7.61;released;2017-01-07T21:00:00.0000000Z;2017-03-25T21:00:00.0000000Z
33994;Servamp Specials;4;servamp;special;pg_13;6.92;released;2016-11-24T21:00:00.0000000Z;2017-02-23T21:00:00.0000000Z
33997;Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!;1;yu_gi_oh;special;g;6.78;released;2016-04-16T21:00:00.0000000Z;
33998;Sugar Bunnies: Taisetsu na Tomodachi e...;1;sugar_bunnies;special;g;0.0;released;2007-11-19T21:00:00.0000000Z;
33999;Sugar Bunnies Chocolate! Specials;2;sugar_bunnies;special;g;0.0;released;2009-02-03T21:00:00.0000000Z;
34000;Sugar Bunnies Fleur Specials;2;sugar_bunnies;special;g;0.0;released;2010-01-18T21:00:00.0000000Z;
34005;Bakukyuu Renpatsu! Super B-Daman Specials;2;bakukyuu_renpatsu_super_b_daman;special;g;0.0;released;1999-03-28T20:00:00.0000000Z;1999-05-30T20:00:00.0000000Z
34006;Kakuchou Shoujo-kei Trinary;34;kakuchou_shoujo_kei_trinary;ona;pg_13;6.04;released;2017-04-11T21:00:00.0000000Z;2017-11-28T21:00:00.0000000Z
34008;Days (TV) OVA;2;days_tv;ova;pg_13;6.86;released;2017-03-16T21:00:00.0000000Z;2017-05-16T21:00:00.0000000Z
34009;To Be Hero;12;to_be_hero;tv;pg_13;6.99;released;2016-10-04T21:00:00.0000000Z;2016-12-20T21:00:00.0000000Z
34012;Isekai Shokudou;12;isekai_shokudou;tv;pg_13;7.34;released;2017-07-03T21:00:00.0000000Z;2017-09-18T21:00:00.0000000Z
34013;Hagane Orchestra;12;;tv;pg_13;5.57;released;2016-10-09T21:00:00.0000000Z;2016-12-25T21:00:00.0000000Z
34014;Hoshi no Oujisama Petit☆Prince Specials;4;hoshi_no_oujisama_petit_prince;special;g;0.0;released;2006-12-21T21:00:00.0000000Z;
34016;Hatsukoi Monster: Mou Chotto dake Tsuzukunja;1;hatsukoi_monster;ova;pg_13;6.08;released;2017-02-06T21:00:00.0000000Z;
34019;Tsugumomo;12;tsugumomo;tv;r_plus;7.07;released;2017-04-01T21:00:00.0000000Z;2017-06-17T21:00:00.0000000Z
34021;Lupin the IIIrd: Chikemuri no Ishikawa Goemon;1;lupin_iii;movie;r_plus;7.85;released;2017-02-03T21:00:00.0000000Z;
34022;Whistle! (ONA);0;whistle;ona;pg;0.0;ongoing;2016-12-16T21:00:00.0000000Z;
34028;Idol Jihen;12;;tv;pg_13;5.68;released;2017-01-07T21:00:00.0000000Z;2017-03-25T21:00:00.0000000Z
34032;King of Prism: Pride the Hero;1;pripara;movie;pg;6.83;released;2017-06-09T21:00:00.0000000Z;
34034;Pokemon Sun & Moon;146;pokemon;tv;pg;6.83;released;2016-11-16T21:00:00.0000000Z;2019-11-02T21:00:00.0000000Z
34036;Detective Conan: Episode One - The Great Detective Turned Small;1;detective_conan;special;pg_13;8.26;released;2016-12-08T21:00:00.0000000Z;
34037;Kitakaze no Kureta Table-kake;1;;movie;g;0.0;released;1966-12-31T21:00:00.0000000Z;
34038;Umihiko Yamahiko;1;;movie;g;0.0;released;1968-07-31T21:00:00.0000000Z;
34048;Seoul-yeok;1;;movie;r;5.81;released;2016-08-17T21:00:00.0000000Z;
34050;Tonari no Onigiri-kun;3;;special;g;5.23;released;2016-08-29T21:00:00.0000000Z;2016-10-31T21:00:00.0000000Z
34051;Akiba's Trip The Animation;13;;tv;pg_13;6.54;released;2017-01-03T21:00:00.0000000Z;2017-03-28T21:00:00.0000000Z
34052;100% Pascal-sensei (TV);36;wazaguu;tv;pg;5.69;released;2017-04-14T21:00:00.0000000Z;2017-12-15T21:00:00.0000000Z
34055;Berserk 2nd Season;12;berserk;tv;r;6.67;released;2017-04-06T21:00:00.0000000Z;2017-06-22T21:00:00.0000000Z
34060;Dead World;1;;ona;r;3.51;released;2016-09-15T21:00:00.0000000Z;
34076;Uchouten Kazoku 2;12;uchouten_kazoku;tv;pg_13;8.13;released;2017-04-08T21:00:00.0000000Z;2017-06-24T21:00:00.0000000Z
34077;Cardfight!! Vanguard G: Next;52;cardfight_vanguard;tv;pg_13;6.58;released;2016-10-01T21:00:00.0000000Z;2017-09-30T21:00:00.0000000Z
34078;Ukkari Penelope (2013);13;ukkari_penelope;tv;g;0.0;released;2013-06-30T20:00:00.0000000Z;2012-12-31T20:00:00.0000000Z
34083;Tansa Quest!;1;;ona;pg_13;0.0;released;2015-03-25T21:00:00.0000000Z;
34086;Tales of Zestiria the Cross 2nd Season;13;tales_of;tv;pg_13;7.35;released;2017-01-07T21:00:00.0000000Z;2017-04-28T21:00:00.0000000Z
34088;Chiruran: Nibun no Ichi;12;chiruran;tv;g;5.66;released;2017-01-09T21:00:00.0000000Z;2017-03-27T21:00:00.0000000Z
34091;Norasco Specials;6;norasco;special;g;0.0;released;2014-12-09T21:00:00.0000000Z;2015-08-11T21:00:00.0000000Z
34092;Norasco (Movie);0;norasco;movie;g;0.0;ongoing;2016-09-16T21:00:00.0000000Z;
34096;Gintama.;12;gintama;tv;pg_13;8.98;released;2017-01-08T21:00:00.0000000Z;2017-03-26T21:00:00.0000000Z
34100;Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai;1;fate;movie;pg_13;7.98;released;2017-08-25T21:00:00.0000000Z;
34102;Sakurada Reset;24;;tv;pg_13;7.36;released;2017-04-04T21:00:00.0000000Z;2017-09-12T21:00:00.0000000Z
34103;Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen;1;danganronpa;special;r;7.52;released;2016-09-28T21:00:00.0000000Z;
34104;Knight's & Magic;13;;tv;pg_13;7.12;released;2017-07-01T21:00:00.0000000Z;2017-09-23T21:00:00.0000000Z
34106;Kyoukai no Rinne (TV) 3rd Season;25;rin_ne;tv;pg_13;7.07;released;2017-04-07T21:00:00.0000000Z;2017-09-22T21:00:00.0000000Z
34112;Oroka;1;;movie;g;0.0;released;2010-08-29T20:00:00.0000000Z;
34113;RE:Map;1;;movie;g;0.0;released;2008-08-28T20:00:00.0000000Z;
34114;Kiraware Mono no Rasu;1;;movie;g;0.0;released;2011-12-31T20:00:00.0000000Z;
34115;Hitori de Nayamanaide Issho ni Kangaeyou;1;;movie;g;0.0;released;2012-12-31T20:00:00.0000000Z;
34117;Otousan wa Ai no Hito;1;haha_no_supporter;ona;g;6.42;released;2016-07-25T21:00:00.0000000Z;
34118;Pride;1;;ona;g;5.56;released;2015-10-28T21:00:00.0000000Z;
34119;Escalator-jou no Hokou no Kiken-sei;1;;special;g;0.0;released;;
34120;Kizuna (ONA);1;;ona;g;5.78;released;2013-09-18T20:00:00.0000000Z;
34121;Itsumo Kokoro ni Ho;1;;ona;g;5.58;released;2013-07-31T20:00:00.0000000Z;
34122;Minna de Bokumetsu Inshu Unten;1;;special;g;0.0;released;2012-12-31T20:00:00.0000000Z;
34124;Uobbuchou;1;;ona;g;0.0;released;2012-12-12T20:00:00.0000000Z;
34125;High School Fleet OVA;2;high_school_fleet;ova;pg_13;7.21;released;2017-03-30T21:00:00.0000000Z;2017-05-23T21:00:00.0000000Z
34126;Rewrite 2nd Season;11;rewrite;tv;pg_13;7.25;released;2017-01-13T21:00:00.0000000Z;2017-03-24T21:00:00.0000000Z
34129;Xia Lan;156;hua_jianghu_zhi_ling_zhu;tv;pg_13;0.0;released;2012-01-28T20:00:00.0000000Z;2016-07-14T21:00:00.0000000Z
34134;One Punch Man 2nd Season;12;one_punch_man;tv;r;7.41;released;2019-04-09T21:00:00.0000000Z;2019-07-02T21:00:00.0000000Z
34136;Orange: Mirai;1;orange;movie;pg_13;7.45;released;2016-11-17T21:00:00.0000000Z;
34140;Eyedrops;4;eyedrops;ona;g;5.19;released;2016-09-25T21:00:00.0000000Z;2016-11-26T21:00:00.0000000Z
34148;Nyanko Days;12;;tv;pg_13;6.6;released;2017-01-07T21:00:00.0000000Z;2017-03-25T21:00:00.0000000Z
34151;Landreaall;1;;ova;pg_13;0.0;released;2017-02-24T21:00:00.0000000Z;
34152;Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono;1;danganronpa;ova;r;7.18;released;2017-01-11T21:00:00.0000000Z;
34153;Eyedrops Episode 0;1;eyedrops;ona;g;5.09;released;2016-09-04T21:00:00.0000000Z;
34156;PePePePengiin;13;;tv;pg;0.0;released;2016-10-01T21:00:00.0000000Z;2016-12-24T21:00:00.0000000Z
34161;Overlord Movie 1: Fushisha no Ou;1;overlord;movie;r;7.62;released;2017-02-24T21:00:00.0000000Z;
34162;Minikui Ahiru no Ko;1;;movie;g;0.0;released;1967-12-31T21:00:00.0000000Z;
34163;Tsubuyaki-tai;52;tsubuyaki_tai;ona;pg_13;0.0;released;2010-12-31T21:00:00.0000000Z;2011-12-31T20:00:00.0000000Z
34164;Tsubuyaki-tai Specials;2;tsubuyaki_tai;special;r_plus;0.0;released;2011-03-24T21:00:00.0000000Z;
34165;Oishi-sa Hajikeru! One Piece;1;one_piece;special;g;6.03;released;2016-09-10T21:00:00.0000000Z;
34166;Isobe Isobee Monogatari Jump Festa Special;3;isobe_isobee_monogatari;special;pg_13;0.0;released;2016-08-24T21:00:00.0000000Z;
34167;Cocolors;1;;movie;pg_13;6.84;released;2017-05-04T21:00:00.0000000Z;
34173;Buddy Go! 2;4;;special;pg;6.16;released;2016-10-03T21:00:00.0000000Z;2016-10-24T21:00:00.0000000Z
34176;Zero kara Hajimeru Mahou no Sho;12;;tv;pg_13;7.09;released;2017-04-09T21:00:00.0000000Z;2017-06-25T21:00:00.0000000Z
34177;Tenshi no 3P!;12;;tv;pg_13;6.65;released;2017-07-09T21:00:00.0000000Z;2017-09-24T21:00:00.0000000Z
34178;Inazuma Eleven: Outer Code;6;inazuma_eleven;ona;g;6.78;released;2016-11-03T21:00:00.0000000Z;2017-08-18T21:00:00.0000000Z
34179;Ima no Watashi ni Dekiru Koto...;2;;ona;g;5.77;released;2016-09-28T21:00:00.0000000Z;2016-11-16T21:00:00.0000000Z
34182;Nikoniko♪Connie-chan;5;;tv;g;0.0;released;2009-03-31T20:00:00.0000000Z;
34183;Nezumi-kun no Kimochi;1;tobidasu_ehon_3d;ova;g;0.0;released;2007-12-31T21:00:00.0000000Z;
34184;Hikari Sasu Sora e;1;;ova;g;0.0;released;2014-12-31T21:00:00.0000000Z;
34185;Fushou Shita Senro to Tsuki;1;;ova;g;0.0;released;2009-12-31T21:00:00.0000000Z;
34186;Tsuki to Azarashi;1;;ova;g;0.0;released;2011-12-31T20:00:00.0000000Z;
34187;Shima no Kuregata no Hanashi;1;;ova;g;0.0;released;2009-12-31T21:00:00.0000000Z;
34188;Tomodachi Miitsuketa;1;;ova;g;0.0;released;;
34189;Kizu-darake no Ringo;1;;ova;g;0.0;released;2004-12-31T21:00:00.0000000Z;
34190;1-ri Botchi no Ookami to 7-hiki no Ko Yagi;1;;ova;g;0.0;released;1994-01-14T21:00:00.0000000Z;
34191;Santa-san wa Dai Isogashi;1;;ova;g;0.0;released;;
34192;Yot-chan no Fushigina Crayon;1;;ova;g;0.0;released;2003-12-31T21:00:00.0000000Z;
34193;Nippon Mukashibanashi: Sannen Netarou;1;;ova;g;0.0;released;;
34194;Anime Hachiko Monogatari;1;;ova;g;0.0;released;1989-12-31T21:00:00.0000000Z;
34197;"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori OVA";2;trickster;ova;pg_13;6.21;released;2016-12-21T21:00:00.0000000Z;
34198;Kamisama Minarai: Himitsu no Cocotama Movie - Kiseki wo Okose♪ Tepple to Dokidoki Cocotama-kai;1;hybrid_deka;movie;pg;0.0;released;2017-04-27T21:00:00.0000000Z;
34201;Kuni-chan no Ikka Ranran;1;;movie;g;0.0;released;1994-09-22T20:00:00.0000000Z;
34204;Hibike! Euphonium 2 Specials;7;hibike_euphonium;special;pg_13;6.68;released;2016-12-20T21:00:00.0000000Z;2017-06-20T21:00:00.0000000Z
34205;GJ8man;0;gj8man;ona;g;0.0;ongoing;2016-10-07T21:00:00.0000000Z;
34207;Dochamon Junior 2;16;dochamon_junior;tv;g;0.0;released;2016-10-09T21:00:00.0000000Z;2017-02-26T21:00:00.0000000Z
34208;Escha Chron;2;;ova;pg_13;6.47;released;2017-07-14T21:00:00.0000000Z;
34209;Meiji Tokyo Renka;12;meiji_tokyo_renka;tv;pg_13;6.93;released;2019-01-08T21:00:00.0000000Z;2019-03-26T21:00:00.0000000Z
34213;Getsuyoubi no Tawawa;12;getsuyoubi_no_tawawa;ona;pg_13;6.43;released;2016-10-09T21:00:00.0000000Z;2016-12-25T21:00:00.0000000Z
34222;Higanjima X;12;higanjima_x;ona;r;0.0;released;2016-10-14T21:00:00.0000000Z;2017-03-24T21:00:00.0000000Z
34223;Forest Fairy Five;13;mori_no_yousei;tv;pg;3.39;released;2017-01-05T21:00:00.0000000Z;2017-03-30T21:00:00.0000000Z
34224;Doubutsu Mura no Kodomo-tachi;1;;movie;g;0.0;released;1968-12-31T21:00:00.0000000Z;
34225;Ryuu no Me no Namida;1;;ova;g;0.0;released;1980-12-31T21:00:00.0000000Z;
34226;Hana Saki Yama;1;;ova;g;0.0;released;1997-12-31T21:00:00.0000000Z;
34227;Belle to Kaijuu Ouji;1;;movie;g;0.0;released;1975-12-31T21:00:00.0000000Z;
34233;Kimoshiba;13;kimoshiba;tv;g;0.0;released;2016-10-01T21:00:00.0000000Z;2016-12-24T21:00:00.0000000Z
34234;Ohayou! Kokekkou-san;50;kokekkou_san;tv;g;0.0;released;2016-10-01T21:00:00.0000000Z;2016-09-16T21:00:00.0000000Z
34235;Pittanko! Nekozakana;50;pittanko;tv;g;0.0;released;2016-10-01T21:00:00.0000000Z;2017-09-16T21:00:00.0000000Z
34236;Anime-ban Toukaidou Yotsuya Kaidan;1;hino_hideshi_toukaidou_yotsuya_kaidan;special;pg_13;0.0;released;1981-08-15T20:00:00.0000000Z;
34237;Miraijin Go Home;0;;ona;g;0.0;ongoing;2016-08-31T21:00:00.0000000Z;
34238;Osomatsu-san: Ouma de Kobanashi;1;osomatsu_san;special;r;7.27;released;2016-12-12T21:00:00.0000000Z;
34239;Mutsugo to Ouma no Monogatari;6;osomatsu_san;ona;pg_13;6.23;released;2016-10-12T21:00:00.0000000Z;2016-12-07T21:00:00.0000000Z
34244;Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri;1;shin_men;movie;g;6.83;released;2017-04-14T21:00:00.0000000Z;
34248;Wu Kong Dazhan Er Lang Shen;1;;movie;g;0.0;released;2007-05-31T20:00:00.0000000Z;
34249;Aqua Kids;26;;tv;g;0.0;released;2004-03-31T20:00:00.0000000Z;2004-09-22T20:00:00.0000000Z
34257;Cinderella Girls Gekijou;13;idolmaster;tv;pg_13;6.54;released;2017-04-03T21:00:00.0000000Z;2017-06-26T21:00:00.0000000Z
34258;Toruru's Adventure;1;;movie;g;0.0;released;2014-03-20T20:00:00.0000000Z;
34259;"Chotto Ugoku!? ""Futeneko""";1;;ova;g;0.0;released;2012-09-25T20:00:00.0000000Z;
34261;Kai: Geoul Hosu-ui Jeonseol;1;;movie;g;0.0;released;2016-08-17T21:00:00.0000000Z;
34262;Oushitsu Kyoushi Heine;12;the_royal_tutor;tv;pg_13;7.47;released;2017-04-04T21:00:00.0000000Z;2017-06-20T21:00:00.0000000Z
34264;Ninja Bear the Animation★;0;;tv;g;0.0;anons;;
34277;New Game!: Watashi, Shain Ryokou tte Hajimete nano de...;1;new_game;ova;pg_13;7.41;released;2017-05-02T21:00:00.0000000Z;
34279;Grancrest Senki;24;grancrest_senki;tv;r;7.24;released;2018-01-05T21:00:00.0000000Z;2018-06-22T21:00:00.0000000Z
34280;Gamers!;12;;tv;pg_13;6.9;released;2017-07-12T21:00:00.0000000Z;2017-09-27T21:00:00.0000000Z
34281;High School DxD Hero;12;high_school_dxd;tv;r_plus;7.27;released;2018-04-16T21:00:00.0000000Z;2018-07-02T21:00:00.0000000Z
34283;Nobunaga no Shinobi: Nobunaga to Minarai Shinobi;1;nobunaga_no_shinobi;special;pg_13;6.7;released;2016-03-24T21:00:00.0000000Z;
34284;Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou;6;yuki_yuna_is_a_hero;tv;pg_13;7.65;released;2017-10-06T21:00:00.0000000Z;2017-11-10T21:00:00.0000000Z
34289;Schoolgirl Strikers: Animation Channel;13;;tv;pg_13;5.71;released;2017-01-06T21:00:00.0000000Z;2017-03-31T21:00:00.0000000Z
34290;Kirakira☆Precure A La Mode;49;pretty_cure;tv;g;6.93;released;2017-02-04T21:00:00.0000000Z;2018-01-27T21:00:00.0000000Z
34292;Kamigami no Ki;17;kamigami_no_ki;tv;pg;6.0;released;2016-11-24T21:00:00.0000000Z;2017-04-27T21:00:00.0000000Z
34295;Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends;12;choboraunyopomi_gekijou_ai_mai_mii;tv;pg_13;6.1;released;2017-01-02T21:00:00.0000000Z;2017-03-20T21:00:00.0000000Z
