SourceId;TargetId;Type
32030;37679;other
32030;38052;other
32031;33899;parent_story
32031;36289;other
32031;41167;other
32446;32030;other
32446;33420;other
32446;33899;parent_story
32446;37679;other
32446;38052;other
33420;32030;other
33420;32446;other
33420;33899;parent_story
33420;37679;other
33420;38052;other
35654;33899;other
36289;32031;other
36289;33899;parent_story
36289;41167;other
36963;33899;parent_story
37679;32030;other
37679;32446;other
37679;33420;other
37679;33899;parent_story
37679;38052;other
37710;33899;full_story
37863;32031;other
37863;33899;parent_story
37962;33899;prequel
37962;41099;other
37962;45577;sequel
38052;32030;other
38052;32446;other
38052;33420;other
38052;33899;parent_story
38052;37679;other
40900;33899;other
40900;40967;other
40967;33899;other
40967;40900;other
41167;32031;other
41167;33899;other
41167;36289;other
41099;37962;other
45577;37962;prequel
45577;46654;sequel
46654;45577;prequel
33926;37078;sequel
33926;40080;prequel
37078;33926;prequel
37078;37932;sequel
40080;33926;sequel
37932;33926;prequel
37932;37078;prequel
33950;34572;alternative_version
34572;33950;alternative_version
34572;38768;side_story
34572;39864;side_story
34572;40031;other
38768;34572;parent_story
39864;34572;parent_story
40031;34572;other
33966;34961;alternative_version
34961;33966;alternative_version
33983;34589;prequel
34589;33983;sequel
34589;37680;alternative_version
37680;34589;alternative_version
33988;35823;sequel
35823;33988;prequel
34006;36782;other
36782;34006;parent_story
34009;35044;sequel
35044;34009;prequel
34012;48804;sequel
48804;34012;prequel
34019;39469;sequel
34019;39470;other
39469;34019;prequel
39469;48672;other
39470;34019;other
48672;39469;other
34022;183;other
34088;35301;sequel
35301;34088;prequel
34091;24773;parent_story
34091;31019;parent_story
34091;34092;alternative_version
24773;31019;sequel
24773;31020;side_story
31019;24773;prequel
31019;31020;side_story
34092;24773;parent_story
34092;31019;parent_story
34092;34091;side_story
34092;34091;alternative_version
31020;24773;parent_story
31020;31019;parent_story
34117;36104;alternative_setting
36104;34117;alternative_setting
34140;34153;prequel
34140;37279;sequel
34153;34140;sequel
37279;34140;prequel
34163;34164;sequel
34164;34163;prequel
34205;36543;summary
36543;34205;full_story
34213;34481;side_story
34481;34213;parent_story
34222;35266;other
35266;34222;other
34223;35362;other
34223;35383;sequel
35362;34223;other
35383;34223;prequel
34233;36003;sequel
36003;34233;prequel
34234;34643;alternative_version
34643;34234;alternative_version
34235;40089;sequel
40089;34235;prequel
40089;48594;sequel
48594;40089;prequel
34262;38313;sequel
38313;34262;prequel
34279;37505;summary
37505;34279;full_story
34300;36318;sequel
36318;34300;prequel
36318;38528;sequel
38528;36318;prequel
38528;40005;sequel
40005;34300;parent_story
40005;38528;prequel
34332;40758;other
34332;42145;other
40758;34332;parent_story
40758;42145;other
42145;34332;other
42145;40758;other
42145;42546;other
42546;42145;parent_story
34368;35231;side_story
35231;34368;parent_story
34392;34393;other
34392;34733;side_story
34392;36431;sequel
34392;38061;summary
34393;34392;other
34733;34392;parent_story
36431;34392;prequel
36431;38061;prequel
36431;38789;side_story
36431;41364;sequel
38061;34392;full_story
38061;36431;sequel
38061;38789;sequel
38789;38061;prequel
41364;36431;prequel
34402;35818;sequel
35818;34402;prequel
34403;35237;sequel
34403;35237;side_story
35237;34403;prequel
34411;37408;sequel
37408;34411;prequel
34453;35249;other
35249;34453;other
35249;37916;side_story
35249;38835;other
35249;42941;sequel
37916;35249;parent_story
38835;35249;other
42941;35249;prequel
34455;39292;other
39292;34455;other
39292;42670;sequel
42670;39292;prequel
34456;37054;sequel
37054;34456;prequel
34488;37244;sequel
37244;34488;prequel
34498;36125;other
34498;36162;other
34498;36223;other
36125;34498;other
36125;36162;other
36125;36223;other
36162;34498;other
36162;36125;other
36162;36223;other
36223;34498;other
36223;36125;other
36223;36162;other
34502;36894;sequel
34502;37553;other
36894;34502;prequel
36894;37553;other
37553;34502;other
37553;36894;other
34510;34511;alternative_version
34510;42466;summary
34511;34510;alternative_version
42466;34510;parent_story
34527;37267;sequel
37267;34527;prequel
34535;36742;side_story
36742;34535;parent_story
34539;1254;parent_story
1254;1255;side_story
1254;1256;side_story
1254;1257;sequel
1254;1258;side_story
1254;1260;side_story
1254;6153;summary
1254;6171;prequel
1254;10687;alternative_version
1254;28215;side_story
1254;36040;alternative_version
1255;1254;parent_story
1256;1254;parent_story
1257;1253;sequel
1257;1254;prequel
1257;6154;summary
1258;1254;parent_story
1260;1254;parent_story
6153;1254;full_story
6171;9130;sequel
10687;1254;alternative_version
28215;1254;parent_story
36040;1254;alternative_version
1253;1257;prequel
1253;3515;sequel
6154;1257;full_story
9130;1254;sequel
9130;6171;prequel
3515;1253;prequel
3515;1259;sequel
1259;3515;prequel
1259;12929;sequel
12929;1259;prequel
34599;36862;sequel
34599;37514;summary
34599;37515;summary
36862;34599;prequel
36862;37515;prequel
36862;40897;side_story
36862;41084;sequel
37514;34599;full_story
37514;37515;sequel
37515;34599;full_story
37515;36862;sequel
37515;37514;prequel
40897;36862;parent_story
41084;36862;prequel
34602;37044;sequel
37044;34602;prequel
37044;37181;sequel
37181;37044;prequel
37181;38677;sequel
38677;37181;prequel
34620;3883;alternative_setting
34620;39846;side_story
34620;40157;summary
3883;34620;alternative_setting
39846;34620;parent_story
40157;34620;full_story
34629;34630;sequel
34630;34629;prequel
34630;34629;other
34658;37983;prequel
34658;38924;alternative_version
37983;34658;sequel
38924;34658;alternative_version
34664;39012;sequel
39012;34664;prequel
34665;34666;alternative_setting
34665;34667;alternative_version
34666;34665;alternative_setting
34666;34667;sequel
34667;34665;alternative_version
34667;34666;prequel
34683;38385;other
38385;34683;other
34688;34689;sequel
34689;34688;prequel
34694;34695;alternative_version
34695;34694;alternative_version
34712;37272;side_story
37272;34712;parent_story
34741;36856;sequel
34741;36857;other
36856;34741;prequel
36856;36857;other
36857;34741;other
36857;36856;other
34754;34927;sequel
34927;34754;prequel
34927;37328;sequel
37328;34927;prequel
34762;33728;parent_story
34762;33729;parent_story
34762;33730;parent_story
34762;34763;other
34762;34764;other
34762;34765;other
33728;28833;alternative_version
33728;33729;sequel
33729;28833;alternative_version
33729;33728;prequel
33729;33730;sequel
33730;28833;alternative_version
33730;33729;prequel
34763;33728;parent_story
34763;33729;parent_story
34763;33730;parent_story
34763;34762;other
34763;34764;other
34763;34765;other
34764;33728;parent_story
34764;33729;parent_story
34764;33730;parent_story
34764;34762;other
34764;34763;other
34764;34765;other
34765;28833;parent_story
34765;34762;other
34765;34763;other
34765;34764;other
34765;35345;sequel
28833;25431;prequel
28833;33728;alternative_version
28833;33729;alternative_version
28833;33730;alternative_version
35345;34765;prequel
25431;28833;sequel
25431;33728;sequel
34794;35385;sequel
35385;34794;prequel
34798;37341;side_story
34798;38474;sequel
34798;38475;other
34798;38476;other
37341;34798;parent_story
37341;38476;other
38474;34798;prequel
38474;38476;other
38475;34798;other
38476;34798;other
38476;37341;other
38476;38474;other
38476;41061;other
41061;38476;other
34822;35602;summary
34822;36539;side_story
35602;34822;full_story
36539;34822;parent_story
34871;1960;parent_story
1960;9007;side_story
1960;9446;side_story
1960;9451;side_story
1960;10056;side_story
1960;10057;side_story
1960;10058;side_story
1960;10059;side_story
1960;10060;side_story
1960;10061;side_story
1960;10684;side_story
1960;10685;side_story
1960;11791;side_story
1960;14381;side_story
1960;16988;side_story
1960;17004;side_story
1960;17006;side_story
1960;17213;side_story
1960;17215;side_story
1960;17219;side_story
1960;18355;side_story
1960;18357;side_story
1960;18591;side_story
1960;19433;side_story
1960;19557;other
1960;20113;side_story
1960;21291;side_story
1960;21293;side_story
1960;21295;side_story
1960;21297;side_story
1960;21933;side_story
1960;21935;side_story
1960;21937;side_story
1960;21941;side_story
1960;21943;side_story
1960;21945;side_story
1960;21947;side_story
1960;21951;side_story
1960;21953;side_story
1960;21955;side_story
1960;21957;side_story
1960;21959;side_story
1960;21961;side_story
1960;21963;side_story
1960;21967;side_story
1960;21969;side_story
1960;21971;side_story
1960;21973;side_story
1960;21975;side_story
1960;22035;side_story
1960;23617;side_story
1960;27371;side_story
1960;27373;side_story
1960;27491;side_story
1960;27493;side_story
1960;27495;side_story
1960;27497;side_story
1960;27569;side_story
1960;27571;side_story
1960;27683;side_story
1960;32676;side_story
1960;39002;side_story
1960;39109;other
1960;39827;side_story
1960;41028;side_story
9007;1960;parent_story
9446;1960;parent_story
9451;1960;parent_story
10056;1960;parent_story
10057;1960;parent_story
10058;1960;parent_story
10059;1960;parent_story
10060;1960;parent_story
10061;1960;parent_story
10684;1960;parent_story
10684;10685;other
10685;1960;parent_story
10685;10684;other
11791;1960;parent_story
14381;1960;parent_story
16988;1960;parent_story
17004;1960;parent_story
17006;1960;parent_story
17213;1960;parent_story
17215;1960;parent_story
17219;1960;parent_story
18355;1960;parent_story
18355;18357;other
18357;1960;parent_story
18357;18355;other
18591;1960;parent_story
19433;1960;parent_story
19557;1960;other
20113;1960;parent_story
21291;1960;parent_story
21293;1960;parent_story
21295;1960;parent_story
21297;1960;parent_story
21933;1960;parent_story
21935;1960;parent_story
21937;1960;parent_story
21941;1960;parent_story
21943;1960;parent_story
21945;1960;parent_story
21947;1960;parent_story
21951;1960;parent_story
21953;1960;parent_story
21955;1960;parent_story
21957;1960;parent_story
21959;1960;parent_story
21961;1960;parent_story
21963;1960;parent_story
21967;1960;parent_story
21969;1960;parent_story
21971;1960;parent_story
21973;1960;parent_story
21975;1960;parent_story
22035;1960;parent_story
23617;1960;parent_story
27371;1960;parent_story
27491;1960;parent_story
27493;1960;parent_story
27495;1960;parent_story
27497;1960;parent_story
27569;1960;parent_story
27571;1960;parent_story
27683;1960;parent_story
32676;1960;parent_story
39002;1960;parent_story
39109;1960;other
39827;1960;parent_story
41028;1960;parent_story
34877;2222;parent_story
2222;3312;alternative_version
2222;6028;side_story
2222;7157;alternative_setting
2222;7158;alternative_setting
2222;7666;side_story
2222;7667;side_story
2222;7816;alternative_setting
2222;8546;side_story
2222;8547;side_story
2222;8548;alternative_setting
2222;8550;alternative_setting
2222;8551;spin_off
2222;28367;side_story
2222;28369;side_story
2222;28371;side_story
2222;30420;side_story
2222;30453;side_story
2222;34878;side_story
3312;2222;alternative_version
3312;8550;side_story
3312;8551;spin_off
3312;30449;side_story
3312;30450;side_story
6028;2222;parent_story
7157;2222;parent_story
7158;2222;parent_story
7666;2222;parent_story
7667;2222;parent_story
7816;2222;parent_story
8546;2222;parent_story
8547;2222;parent_story
8548;2222;parent_story
8550;3312;parent_story
8551;2222;spin_off
28367;2222;parent_story
28369;2222;parent_story
28371;2222;parent_story
30420;2222;parent_story
30453;2222;parent_story
34878;2222;parent_story
30449;3312;parent_story
30450;3312;parent_story
34918;34919;character
34919;34918;character
34926;22523;side_story
34926;34925;parent_story
34933;37086;sequel
34933;38939;side_story
37086;34933;prequel
38939;34933;parent_story
34934;37711;other
37711;34934;parent_story
34964;37511;other
37511;34964;other
37511;38521;other
38521;37511;other
34974;41029;other
41029;34974;other
34980;38066;other
38066;34980;other
34985;36531;other
36531;34985;other
36531;38114;summary
36531;39967;side_story
36531;46381;sequel
38114;36531;full_story
39967;36531;parent_story
46381;36531;prequel
35004;36248;other
36248;35004;other
35007;34292;parent_story
35008;38926;sequel
35008;38927;alternative_version
35008;38928;other
38926;35008;prequel
38926;38928;other
38927;35008;alternative_version
38927;38928;other
38928;35008;other
38928;38926;other
38928;38927;other
35015;37924;sequel
37924;35015;prequel
37924;39959;sequel
39959;37924;prequel
39959;42238;sequel
42238;39959;prequel
35026;35027;alternative_version
35027;35026;alternative_version
35106;35107;sequel
35107;35106;prequel
35107;35108;sequel
35108;35107;prequel
35108;35109;character
35109;35108;alternative_version
35109;39104;alternative_version
39104;35108;character
39104;35109;alternative_version
35113;39590;alternative_version
39590;35113;alternative_version
35123;9119;parent_story
35125;6149;parent_story
6149;951;prequel
6149;30803;other
6149;31202;side_story
951;3203;side_story
951;6149;sequel
951;9348;sequel
951;30803;other
951;31202;other
30803;951;other
30803;6149;other
31202;6149;parent_story
3203;951;parent_story
9348;951;prequel
35126;6149;parent_story
6149;951;prequel
6149;30803;other
6149;31202;side_story
951;3203;side_story
951;6149;sequel
951;9348;sequel
951;30803;other
951;31202;other
30803;951;other
30803;6149;other
31202;6149;parent_story
3203;951;parent_story
9348;951;prequel
35147;39426;alternative_version
39426;35147;alternative_version
35156;36592;other
35156;39032;other
35156;41054;sequel
36592;35156;other
36592;39032;other
36592;41054;prequel
39032;35156;other
39032;36592;other
41054;35156;prequel
41054;36592;sequel
35159;36214;other
36214;35159;other
35183;37990;sequel
37990;35183;prequel
35205;30151;parent_story
30151;13821;prequel
30151;30153;side_story
30151;35287;other
30151;35305;other
30151;35306;other
30151;35307;other
30151;35308;other
30151;35309;other
30151;35311;other
30151;35312;other
30151;36564;other
30151;36724;other
30151;37851;other
30151;38299;other
30151;40478;other
30151;41136;other
13821;13817;parent_story
13821;13823;side_story
13821;30150;prequel
13821;30151;sequel
13821;35317;other
30153;30151;parent_story
35287;30151;other
35305;30151;other
35306;30151;other
35307;30151;other
35308;30151;other
35309;30151;other
35311;13817;other
35311;13819;other
35311;30150;other
35311;30151;other
35311;35312;alternative_version
35312;13817;other
35312;13819;other
35312;30150;other
35312;30151;other
35312;35311;alternative_version
36564;30151;other
36724;30151;other
37851;30151;other
38299;30151;other
40478;30151;other
41136;30151;other
13817;13819;sequel
13817;30148;side_story
13817;35311;other
13817;35312;other
13819;13817;prequel
13819;30149;side_story
13819;30150;sequel
13819;35311;other
13819;35312;other
13823;13821;parent_story
13823;35317;other
30150;13819;prequel
30150;13821;sequel
30150;13825;side_story
30150;13827;side_story
30150;13831;side_story
30150;35311;other
30150;35312;other
35317;13821;other
35317;13823;other
13825;30150;parent_story
13825;30152;alternative_version
13827;30150;parent_story
13831;30150;parent_story
30148;13817;parent_story
30149;13819;parent_story
30152;13825;alternative_version
30152;30151;parent_story
35212;35213;other
35213;35212;other
35222;37959;sequel
37959;35222;prequel
35226;35227;side_story
35227;35226;parent_story
35240;36424;summary
35240;36485;side_story
35240;37807;sequel
36424;35240;full_story
36485;35240;parent_story
37807;35240;prequel
35250;44056;other
44056;35250;other
35251;36834;other
36834;35251;other
35252;41285;summary
41285;35252;full_story
35255;38464;alternative_version
38464;35255;alternative_version
35272;35274;alternative_version
35272;35275;alternative_version
35272;35276;alternative_version
35274;35272;alternative_version
35274;35275;alternative_version
35274;35276;alternative_version
35275;35272;alternative_version
35275;35274;alternative_version
35275;35276;alternative_version
35276;35272;alternative_version
35276;35274;alternative_version
35276;35275;alternative_version
35283;30151;character
30151;13821;prequel
30151;30153;side_story
30151;35287;other
30151;35305;other
30151;35306;other
30151;35307;other
30151;35308;other
30151;35309;other
30151;35311;other
30151;35312;other
30151;36564;other
30151;36724;other
30151;37851;other
30151;38299;other
30151;40478;other
30151;41136;other
13821;13817;parent_story
13821;13823;side_story
13821;30150;prequel
13821;30151;sequel
13821;35317;other
30153;30151;parent_story
35287;30151;other
35305;30151;other
35306;30151;other
35307;30151;other
35308;30151;other
35309;30151;other
35311;13817;other
35311;13819;other
35311;30150;other
35311;30151;other
35311;35312;alternative_version
35312;13817;other
35312;13819;other
35312;30150;other
35312;30151;other
35312;35311;alternative_version
36564;30151;other
36724;30151;other
37851;30151;other
38299;30151;other
40478;30151;other
41136;30151;other
13817;13819;sequel
13817;30148;side_story
13817;35311;other
13817;35312;other
13819;13817;prequel
13819;30149;side_story
13819;30150;sequel
13819;35311;other
13819;35312;other
13823;13821;parent_story
13823;35317;other
30150;13819;prequel
30150;13821;sequel
30150;13825;side_story
30150;13827;side_story
30150;13831;side_story
30150;35311;other
30150;35312;other
35317;13821;other
35317;13823;other
13825;30150;parent_story
13825;30152;alternative_version
13827;30150;parent_story
13831;30150;parent_story
30148;13817;parent_story
30149;13819;parent_story
30152;13825;alternative_version
30152;30151;parent_story
35326;1253;parent_story
1253;1257;prequel
1253;3515;sequel
1257;1253;sequel
1257;1254;prequel
1257;6154;summary
3515;1253;prequel
3515;1259;sequel
1254;1255;side_story
1254;1256;side_story
1254;1257;sequel
1254;1258;side_story
1254;1260;side_story
1254;6153;summary
1254;6171;prequel
1254;10687;alternative_version
1254;28215;side_story
1254;36040;alternative_version
1259;3515;prequel
1259;12929;sequel
6154;1257;full_story
1255;1254;parent_story
1256;1254;parent_story
1258;1254;parent_story
1260;1254;parent_story
6153;1254;full_story
6171;9130;sequel
10687;1254;alternative_version
12929;1259;prequel
28215;1254;parent_story
36040;1254;alternative_version
9130;1254;sequel
9130;6171;prequel
35330;37596;sequel
35330;37622;other
35330;37842;other
35330;38068;other
37596;35330;prequel
37622;35330;other
37842;35330;other
37842;38291;other
38068;35330;other
38291;35330;parent_story
38291;37842;other
35364;35365;sequel
35365;35364;prequel
35411;40961;other
40961;35411;other
35413;37045;side_story
35413;37047;side_story
37045;35413;parent_story
37045;37047;sequel
37047;37045;prequel
35444;39029;spin_off
39029;35444;parent_story
35484;37826;sequel
37826;35484;prequel
35503;38050;side_story
35503;39643;other
35503;40664;sequel
35503;40665;summary
35503;41317;other
38050;35503;parent_story
39643;35503;other
40664;35503;prequel
40664;40665;prequel
40665;35503;full_story
40665;40664;sequel
41317;35503;other
35510;38175;sequel
38175;35510;prequel
38175;42482;sequel
42482;38175;prequel
35517;37653;sequel
37653;35517;prequel
35528;35529;sequel
35529;35528;prequel
35540;37104;other
37104;35540;other
35541;35542;sequel
35541;37752;spin_off
35542;35541;prequel
35542;35543;sequel
35542;35545;side_story
37752;35541;spin_off
35543;35542;prequel
35543;37749;alternative_version
35543;37750;sequel
35545;35542;parent_story
37749;35543;alternative_version
37750;35543;prequel
37750;37751;side_story
37751;37750;parent_story
35589;37318;other
35589;37672;summary
35589;38673;other
35589;38981;other
35589;40179;other
35589;40901;other
37318;35589;other
37318;40901;other
37672;35589;full_story
38673;35589;other
38673;38981;prequel
38673;40179;sequel
38981;35589;other
38981;38673;sequel
40179;35589;other
40179;38673;prequel
40901;35589;other
40901;37318;other
35612;18241;parent_story
18241;13431;prequel
18241;19535;side_story
18241;22821;sequel
18241;35310;other
18241;36261;spin_off
13431;18241;sequel
13431;30753;prequel
19535;18241;parent_story
19535;37850;other
19535;38158;other
19535;41609;side_story
22821;18241;prequel
22821;30470;sequel
22821;37115;side_story
35310;18241;other
36261;18241;parent_story
36261;19535;other
36261;37115;alternative_version
30470;22821;prequel
30470;32892;sequel
30753;8357;prequel
30753;10238;spin_off
30753;13207;side_story
30753;13431;sequel
30753;13433;sequel
30753;13499;side_story
37115;22821;parent_story
37115;36261;alternative_version
37850;19535;other
37850;38158;other
38158;19535;other
38158;37850;other
41609;19535;parent_story
8357;7175;prequel
8357;30753;sequel
10238;30753;parent_story
13207;30753;parent_story
13207;35140;alternative_version
13207;35141;alternative_version
13207;35142;alternative_version
13207;35143;alternative_version
13433;13431;other
13433;30752;side_story
13433;30753;prequel
13499;30753;parent_story
32892;30470;prequel
7175;8356;prequel
7175;8357;sequel
7175;34369;side_story
7175;34371;side_story
7175;34373;side_story
30752;13433;parent_story
35140;13207;alternative_version
35140;35141;other
35140;35142;alternative_version
35140;35143;alternative_version
35140;37665;alternative_version
35140;37666;alternative_version
35140;37667;prequel
35141;13207;alternative_version
35141;35140;other
35141;35142;alternative_version
35141;35143;alternative_version
35141;37665;alternative_version
35141;37666;alternative_version
35142;13207;alternative_version
35142;35140;alternative_version
35142;35141;alternative_version
35142;35143;prequel
35142;37665;alternative_version
35142;37666;alternative_version
35142;37667;alternative_version
35143;13207;alternative_version
35143;35140;alternative_version
35143;35141;alternative_version
35143;35142;sequel
35143;37665;alternative_version
35143;37666;alternative_version
35143;37667;alternative_version
8356;7175;sequel
8356;8355;prequel
34369;7175;parent_story
34371;7175;parent_story
34373;7175;parent_story
37665;35140;alternative_version
37665;35141;alternative_version
37665;35142;alternative_version
37665;35143;alternative_version
37665;37666;alternative_version
37665;37667;alternative_version
37666;35140;alternative_version
37666;35141;alternative_version
37666;35142;alternative_version
37666;35143;alternative_version
37666;37665;alternative_version
37666;37667;sequel
37667;35140;sequel
37667;35141;side_story
37667;35142;alternative_version
37667;35143;alternative_version
37667;37665;alternative_version
37667;37666;prequel
8355;4737;prequel
8355;8356;sequel
4737;8355;sequel
4737;30442;other
4737;33662;spin_off
4737;34353;alternative_version
4737;34354;side_story
4737;42657;other
30442;4737;other
30442;24977;other
33662;32892;parent_story
33662;40142;side_story
34353;4737;alternative_version
34353;4737;parent_story
34354;4737;parent_story
42657;4737;other
24977;30442;other
24977;30443;other
24977;30444;other
24977;31603;side_story
24977;31604;side_story
40142;33662;parent_story
30443;24977;other
30444;24977;other
31603;24977;parent_story
31604;24977;parent_story
35624;38058;character
38058;35624;character
35626;37164;sequel
37164;35626;prequel
37164;38435;sequel
38435;37164;prequel
38435;40734;sequel
40734;38435;prequel
35642;38378;sequel
38378;35642;prequel
38378;38379;sequel
38379;38378;prequel
35643;38535;spin_off
35643;38538;sequel
38535;35643;spin_off
38535;38534;prequel
38538;35643;prequel
38538;38537;spin_off
38534;38535;sequel
35656;36969;side_story
35656;36983;other
35656;39435;side_story
35656;40863;side_story
35656;41776;sequel
36969;35656;parent_story
36969;36983;other
36983;35656;parent_story
36983;36969;other
39435;35656;parent_story
40863;35656;parent_story
41776;35656;prequel
41776;41777;sequel
41777;41776;prequel
41777;41778;sequel
41778;41777;prequel
41778;48486;sequel
48486;41778;prequel
35674;48310;sequel
48310;35674;prequel
35680;35681;other
35680;35682;other
35680;35683;other
35681;35680;other
35681;35682;other
35681;35683;other
35682;35680;other
35682;35681;other
35682;35683;other
35683;35680;other
35683;35681;other
35683;35682;other
35691;38312;sequel
38312;35691;prequel
35712;36560;other
36560;35712;other
35739;36520;prequel
36520;35739;sequel
35777;43694;sequel
43694;35777;prequel
35790;39988;character
35790;40356;sequel
39988;35790;character
39988;38472;prequel
39988;38659;character
39988;41567;sequel
40356;35790;prequel
40356;40357;sequel
38472;39988;sequel
38472;39993;prequel
38659;40849;summary
40357;40356;prequel
41567;39988;prequel
39993;38472;sequel
40849;38659;full_story
35838;36468;other
36468;35838;other
35839;37123;other
37123;35839;other
35840;37141;other
37141;35840;other
37141;38733;side_story
37141;39586;sequel
37141;39605;other
37141;40076;other
37141;41694;spin_off
38733;37141;parent_story
39586;37141;prequel
39586;42387;other
39605;37141;parent_story
40076;37141;other
41694;37141;parent_story
41694;41531;other
41531;41694;other
42387;39586;other
42387;42593;side_story
42593;42387;parent_story
35847;40870;other
40870;35847;other
35848;39991;prequel
35848;40313;prequel
39991;35848;sequel
39991;40313;other
40313;35848;sequel
40313;39991;other
35860;37621;side_story
35860;38993;sequel
37621;35860;parent_story
38993;35860;prequel
35890;42262;spin_off
42262;35890;spin_off
35912;35913;sequel
35913;35912;prequel
35928;37997;sequel
37997;35928;prequel
35965;39735;sequel
39735;35965;prequel
35968;38349;prequel
38349;35968;sequel
35983;38067;other
38067;35983;other
35992;3886;other
35992;4389;other
3886;4389;alternative_setting
3886;28717;character
4389;3886;alternative_setting
4389;28717;character
4389;32521;other
28717;3886;character
28717;4389;character
32521;4389;other
35997;37973;sequel
37973;35997;prequel
35999;36018;other
36018;35999;other
36005;36006;sequel
36006;36005;prequel
36016;41276;prequel
41276;36016;sequel
36028;37755;side_story
36028;37884;side_story
36028;37989;sequel
37755;36028;parent_story
37755;37989;parent_story
37755;40059;parent_story
37884;36028;parent_story
37989;36028;prequel
37989;37755;side_story
37989;38710;side_story
37989;40059;sequel
38710;37989;parent_story
40059;37989;prequel
36038;36043;sequel
36043;36038;prequel
36094;37109;other
37109;36094;other
36099;40570;sequel
40570;36099;prequel
36124;36992;other
36992;36124;other
36148;37294;sequel
37294;36148;prequel
37294;39572;sequel
39572;37294;prequel
39572;42158;sequel
42158;39572;prequel
36245;36932;summary
36932;36245;full_story
36259;38262;sequel
38262;36259;prequel
36266;38104;summary
38104;36266;full_story
36267;37866;side_story
36267;37988;sequel
37866;36267;parent_story
37988;36267;prequel
37988;39115;side_story
39115;37988;parent_story
36291;36790;sequel
36790;36291;prequel
36790;36791;sequel
36791;36790;prequel
36791;37894;sequel
37894;36791;prequel
37894;37895;sequel
37895;37894;prequel
37895;37896;sequel
37896;37895;prequel
36297;38091;other
38091;36297;other
36308;38749;sequel
38749;36308;prequel
36317;38527;side_story
36317;38632;other
38527;36317;parent_story
38632;36317;other
36407;39826;other
39826;36407;other
36423;36425;sequel
36425;36423;prequel
36425;36427;sequel
36427;36425;prequel
36427;42468;sequel
42468;36427;prequel
42468;42979;side_story
42979;42468;parent_story
36491;36561;sequel
36491;37176;sequel
36561;36491;prequel
36561;37176;parent_story
37176;36491;prequel
37176;36561;side_story
37176;38436;sequel
37176;39178;side_story
38436;37176;prequel
38436;44412;sequel
39178;37176;parent_story
44412;38436;prequel
36492;37352;other
37352;36492;other
36516;37277;summary
36516;38020;sequel
37277;36516;full_story
38020;36516;prequel
36542;37839;other
37839;36542;other
36552;36947;prequel
36947;36552;sequel
36573;7461;character
36573;7547;character
36573;7643;character
36573;8815;character
7461;7547;parent_story
7461;33480;alternative_version
7547;7461;side_story
7547;33480;alternative_version
7643;8815;side_story
8815;7643;parent_story
33480;7461;alternative_version
33480;7547;alternative_version
36632;39397;side_story
39397;36632;parent_story
36639;40506;other
40506;36639;other
40506;42486;summary
42486;40506;full_story
36644;37152;sequel
37152;36644;prequel
36649;44086;other
44086;36649;other
36653;38921;sequel
36653;43556;other
38921;36653;prequel
43556;36653;other
36656;36657;sequel
36657;36656;prequel
36726;36950;side_story
36950;36726;parent_story
36743;36744;sequel
36744;36743;prequel
36774;37334;alternative_version
36774;37334;prequel
37334;36774;alternative_version
36775;37886;sequel
37886;36775;prequel
37886;38556;sequel
38556;37886;prequel
36784;37646;sequel
37646;36784;prequel
36793;37956;sequel
37956;36793;prequel
36881;38568;sequel
38568;36881;prequel
38568;38569;sequel
38569;38568;prequel
38569;38570;sequel
38570;38569;prequel
38570;38571;sequel
38571;38570;prequel
36882;40083;other
36882;40239;summary
36882;40507;sequel
40083;36882;other
40239;36882;full_story
40507;36882;prequel
36884;39448;summary
39448;36884;full_story
36903;40269;sequel
40269;36903;prequel
36906;38383;sequel
36906;40661;other
38383;36906;prequel
38383;39049;sequel
40661;39049;parent_story
39049;38383;prequel
39049;40661;other
39049;42994;sequel
42994;39049;prequel
36979;37284;sequel
36979;38384;other
37284;36979;prequel
37284;38624;sequel
38384;36979;other
38624;37284;prequel
36982;32233;other
36982;41470;spin_off
32233;36982;other
41470;36982;spin_off
36991;1412;other
1412;1413;side_story
1412;1414;side_story
1412;1415;side_story
1412;1416;side_story
1412;1417;side_story
1412;1418;side_story
1412;1419;side_story
1412;1420;side_story
1412;1421;side_story
1412;1422;side_story
1412;1423;side_story
1412;1424;side_story
1412;1425;sequel
1412;1427;side_story
1412;1428;side_story
1412;1429;side_story
1412;1430;side_story
1412;1431;side_story
1412;1432;side_story
1412;1433;side_story
1412;1434;side_story
1412;1435;side_story
1412;1436;side_story
1412;1437;side_story
1412;1438;side_story
1412;1439;side_story
1412;3019;side_story
1412;4320;side_story
1412;4851;side_story
1412;5019;side_story
1412;5225;side_story
1412;5225;prequel
1412;8097;side_story
1412;9035;other
1412;11777;side_story
1412;13203;alternative_version
1412;13247;other
1412;13249;spin_off
1412;15783;side_story
1412;16183;other
1412;20141;side_story
1412;23293;other
1412;34021;other
1412;36967;alternative_version
1412;38720;side_story
1412;39487;other
1412;40082;side_story
1412;40578;side_story
1413;1412;parent_story
1414;1412;parent_story
1415;1412;parent_story
1416;1412;parent_story
1417;1412;parent_story
1418;1412;parent_story
1419;1412;parent_story
1420;1412;parent_story
1421;1412;parent_story
1422;1412;parent_story
1423;1412;parent_story
1424;1412;parent_story
1425;1412;prequel
1425;1426;sequel
1427;1412;parent_story
1428;1412;parent_story
1428;1435;sequel
